,x,y,z
0,0.01051,0.17392,0.71362
1,0.01074,0.17403,0.71456
2,0.01051,0.17392,0.71362
3,0.01074,0.17403,0.71456
4,0.01074,0.17403,0.71456
5,0.01051,0.17392,0.71362
6,0.01051,0.17392,0.71362
7,0.01074,0.17403,0.71456
8,0.01074,0.17403,0.71456
9,0.01074,0.17403,0.71456
10,0.0106,0.1743,0.71557
11,0.01068,0.1742,0.71464
12,0.01057,0.17411,0.71375
13,0.0108,0.17421,0.7147
14,0.01033,0.17439,0.71477
15,0.01074,0.1744,0.71483
16,0.01052,0.17429,0.71386
17,0.01074,0.1744,0.71483
18,0.01074,0.1744,0.71483
19,0.01052,0.17429,0.71386
20,0.01052,0.17429,0.71386
21,0.01074,0.1744,0.71483
22,0.01052,0.17429,0.71386
23,0.01052,0.17429,0.71386
24,0.01052,0.17429,0.71386
25,0.01049,0.17448,0.71375
26,0.01055,0.1745,0.71384
27,0.01052,0.17429,0.71386
28,0.01055,0.1745,0.71384
29,0.01055,0.1745,0.71384
30,0.01052,0.17469,0.71375
31,0.01052,0.17469,0.71375
32,0.01078,0.17532,0.71596
33,0.01101,0.17542,0.7169
34,0.01078,0.17532,0.71596
35,0.01052,0.17469,0.71375
36,0.01078,0.17532,0.71596
37,0.01101,0.17542,0.7169
38,0.01074,0.1748,0.71469
39,0.01101,0.17542,0.7169
40,0.01052,0.17469,0.71375
41,0.01052,0.17469,0.71375
42,0.01074,0.1748,0.71469
43,0.01052,0.17469,0.71375
44,0.01052,0.17469,0.71375
45,0.01052,0.17469,0.71375
46,0.01052,0.17469,0.71375
47,0.01052,0.17469,0.71375
48,0.01052,0.17469,0.71375
49,0.01052,0.17469,0.71375
50,0.01052,0.17469,0.71375
51,0.01052,0.17469,0.71375
52,0.01052,0.17469,0.71375
53,0.01052,0.17469,0.71375
54,0.01046,0.17487,0.71382
55,0.01052,0.17469,0.71375
56,0.01052,0.17469,0.71375
57,0.01052,0.17469,0.71375
58,0.01052,0.17469,0.71375
59,0.01052,0.17469,0.71375
60,0.01046,0.17487,0.71382
61,0.01052,0.17469,0.71375
62,0.01046,0.17487,0.71382
63,0.01046,0.17487,0.71382
64,0.01052,0.17469,0.71375
