,x,y,z
0,0.01073,0.17285,0.71457
1,0.01073,0.17285,0.71457
2,0.01073,0.17285,0.71457
3,0.01068,0.17302,0.71466
4,0.01067,0.17342,0.71452
5,0.01067,0.17342,0.71452
6,0.01067,0.17342,0.71452
7,0.01046,0.17332,0.71357
8,0.01046,0.17332,0.71357
9,0.01048,0.17354,0.71358
10,0.0107,0.17364,0.71451
11,0.01067,0.17342,0.71452
12,0.01045,0.17372,0.71345
13,0.01045,0.17372,0.71345
14,0.01032,0.17401,0.7145
15,0.01051,0.17392,0.71362
16,0.01051,0.17392,0.71362
17,0.01051,0.17392,0.71362
18,0.01051,0.17392,0.71362
19,0.01051,0.17392,0.71362
20,0.01051,0.17392,0.71362
21,0.01074,0.17403,0.71456
22,0.01051,0.17392,0.71362
23,0.01051,0.17392,0.71362
24,0.01051,0.17392,0.71362
25,0.01074,0.17403,0.71456
26,0.01074,0.17403,0.71456
27,0.01074,0.17403,0.71456
28,0.01051,0.17392,0.71362
29,0.01074,0.17403,0.71456
30,0.01074,0.17403,0.71456
31,0.01074,0.17403,0.71456
32,0.01074,0.17403,0.71456
33,0.01051,0.17392,0.71362
34,0.01074,0.17403,0.71456
35,0.01074,0.17403,0.71456
36,0.0106,0.1743,0.71557
37,0.0108,0.17421,0.7147
38,0.0106,0.1743,0.71557
39,0.0106,0.1743,0.71557
40,0.01057,0.17411,0.71375
41,0.01054,0.17449,0.71571
42,0.0108,0.17421,0.7147
43,0.01033,0.17439,0.71477
44,0.01052,0.17429,0.71386
45,0.01052,0.17429,0.71386
46,0.01074,0.1744,0.71483
47,0.01052,0.17429,0.71386
48,0.01052,0.17429,0.71386
49,0.01052,0.17429,0.71386
50,0.01074,0.1744,0.71483
51,0.01052,0.17429,0.71386
52,0.01052,0.17429,0.71386
53,0.01052,0.17429,0.71386
54,0.01057,0.17411,0.71375
55,0.01052,0.17429,0.71386
56,0.01074,0.1744,0.71483
57,0.01074,0.1744,0.71483
58,0.01074,0.1744,0.71483
59,0.01074,0.1744,0.71483
60,0.01074,0.1744,0.71483
61,0.01052,0.17429,0.71386
62,0.01052,0.17429,0.71386
63,0.01055,0.1745,0.71384
64,0.01055,0.1745,0.71384
65,0.01074,0.1744,0.71483
66,0.01052,0.17429,0.71386
67,0.01052,0.17429,0.71386
