,x,y,z
0,0.01074,0.17403,0.71456
1,0.01051,0.17392,0.71362
2,0.01074,0.17403,0.71456
3,0.0106,0.1743,0.71557
4,0.01033,0.17439,0.71477
5,0.01052,0.17429,0.71386
6,0.01057,0.17411,0.71375
7,0.01052,0.17429,0.71386
8,0.01074,0.1744,0.71483
9,0.01057,0.17411,0.71375
10,0.01057,0.17411,0.71375
11,0.01057,0.17411,0.71375
12,0.01052,0.17429,0.71386
13,0.01052,0.17429,0.71386
14,0.01052,0.17429,0.71386
15,0.01052,0.17429,0.71386
16,0.01014,0.17432,0.71374
17,0.01014,0.17432,0.71374
18,0.01014,0.17432,0.71374
19,0.01014,0.17432,0.71374
20,0.01057,0.17451,0.71363
21,0.01054,0.1743,0.71367
22,0.01044,0.17478,0.7146
23,0.01012,0.17437,0.7126
24,0.01052,0.17469,0.71375
25,0.01031,0.1739,0.71145
26,0.01025,0.17408,0.71154
27,0.01012,0.17437,0.7126
28,0.01031,0.1739,0.71145
29,0.01031,0.1739,0.71145
30,0.01025,0.17408,0.71154
31,0.01025,0.17408,0.71154
32,0.01025,0.17408,0.71154
33,0.01009,0.17379,0.7105
34,0.01025,0.17408,0.71154
35,0.01025,0.17408,0.71154
36,0.01025,0.17408,0.71154
37,0.01012,0.17437,0.7126
38,0.01025,0.17408,0.71154
39,0.01025,0.17408,0.71154
40,0.01025,0.17408,0.71154
41,0.01025,0.17408,0.71154
42,0.01025,0.17408,0.71154
43,0.01025,0.17408,0.71154
44,0.01025,0.17408,0.71154
45,0.01025,0.17408,0.71154
46,0.01025,0.17408,0.71154
47,0.01025,0.17408,0.71154
48,0.01025,0.17408,0.71154
49,0.01028,0.17429,0.71153
50,0.01025,0.17408,0.71154
51,0.01025,0.17408,0.71154
52,0.01025,0.17408,0.71154
53,0.01025,0.17408,0.71154
54,0.01025,0.17408,0.71154
55,0.01025,0.17408,0.71154
56,0.01025,0.17408,0.71154
57,0.01025,0.17408,0.71154
58,0.01025,0.17408,0.71154
59,0.01025,0.17408,0.71154
60,0.01022,0.17425,0.7114
61,0.01004,0.17397,0.71058
62,0.01022,0.17425,0.7114
63,0.01025,0.17408,0.71154
64,0.01025,0.17408,0.71154
65,0.01025,0.17408,0.71154
66,0.00996,0.17407,0.71153
67,0.01025,0.17408,0.71154
68,0.01025,0.17408,0.71154
69,0.01025,0.17408,0.71154
70,0.01025,0.17447,0.71141
71,0.01028,0.17429,0.71153
72,0.01022,0.17425,0.7114
73,0.01028,0.17429,0.71153
74,0.01028,0.17429,0.71153
75,0.01022,0.17425,0.7114
76,0.01025,0.17408,0.71154
77,0.01028,0.17429,0.71153
78,0.01025,0.17447,0.71141
79,0.01022,0.17425,0.7114
80,0.01012,0.17476,0.71245
81,0.01051,0.1751,0.71363
82,0.01049,0.17488,0.71363
