,x,y,z
0,0.02035,0.17045,0.70955
1,0.02035,0.17045,0.70955
2,0.02022,0.17124,0.71167
3,0.02032,0.17045,0.70936
4,0.02022,0.17124,0.71167
5,0.02022,0.17124,0.71167
6,0.02038,0.17065,0.70951
7,0.02038,0.17065,0.70951
8,0.02038,0.17065,0.70951
9,0.02038,0.17065,0.70951
10,0.02038,0.17065,0.70951
11,0.02038,0.17065,0.70951
12,0.02038,0.17065,0.70951
13,0.02038,0.17065,0.70951
14,0.02019,0.17162,0.71172
15,0.02007,0.17046,0.70743
16,0.02036,0.17104,0.70957
17,0.02007,0.17046,0.70743
18,0.02033,0.17122,0.70948
19,0.02033,0.17122,0.70948
20,0.02033,0.17122,0.70948
21,0.02036,0.17104,0.70957
22,0.02033,0.17122,0.70948
23,0.02007,0.17046,0.70743
24,0.02007,0.17046,0.70743
25,0.02007,0.17046,0.70743
26,0.02033,0.17122,0.70948
27,0.02028,0.1714,0.70954
28,0.02028,0.1714,0.70954
29,0.02028,0.1714,0.70954
30,0.02028,0.1714,0.70954
31,0.02028,0.1714,0.70954
32,0.02028,0.1714,0.70954
33,0.02028,0.1714,0.70954
34,0.02033,0.17161,0.70972
35,0.02028,0.1714,0.70954
36,0.02033,0.17161,0.70972
37,0.0203,0.17179,0.70962
38,0.0203,0.17179,0.70962
39,0.02004,0.17102,0.70756
40,0.02004,0.17102,0.70756
41,0.0203,0.17179,0.70962
42,0.0203,0.17179,0.70962
43,0.02046,0.17121,0.7075
44,0.02001,0.1712,0.70744
45,0.02004,0.1714,0.70744
46,0.02016,0.17258,0.71173
47,0.02004,0.1714,0.70744
48,0.01987,0.17197,0.70952
49,0.02004,0.1714,0.70744
50,0.02004,0.1714,0.70744
51,0.02033,0.172,0.7096
52,0.02004,0.1714,0.70744
53,0.02004,0.1714,0.70744
54,0.02004,0.1714,0.70744
55,0.02033,0.172,0.7096
56,0.01763,0.1711,0.70649
57,0.01758,0.1709,0.70634
58,0.01743,0.17168,0.70844
