,x,y,z
0,0.01074,0.1744,0.71483
1,0.01095,0.17451,0.71388
2,0.01074,0.1744,0.71483
3,0.01052,0.17469,0.71375
4,0.01055,0.1745,0.71384
5,0.01074,0.1748,0.71469
6,0.01052,0.17469,0.71375
7,0.01052,0.17469,0.71375
8,0.01052,0.17469,0.71375
9,0.01052,0.17469,0.71375
10,0.01052,0.17469,0.71375
11,0.01052,0.17469,0.71375
12,0.01052,0.17469,0.71375
13,0.01052,0.17469,0.71375
14,0.01052,0.17469,0.71375
15,0.01074,0.1748,0.71469
16,0.01052,0.17469,0.71375
17,0.01052,0.17469,0.71375
18,0.01052,0.17469,0.71375
19,0.01052,0.17469,0.71375
20,0.01046,0.17487,0.71382
21,0.01052,0.17469,0.71375
22,0.01052,0.17469,0.71375
23,0.01052,0.17469,0.71375
24,0.01052,0.17469,0.71375
25,0.01052,0.17469,0.71375
26,0.01052,0.17469,0.71375
27,0.01052,0.17469,0.71375
28,0.01052,0.17469,0.71375
29,0.01052,0.17469,0.71375
30,0.01052,0.17469,0.71375
31,0.01052,0.17469,0.71375
32,0.01046,0.17487,0.71382
33,0.01052,0.17469,0.71375
34,0.01046,0.17487,0.71382
35,0.01052,0.17469,0.71375
36,0.01052,0.17469,0.71375
37,0.01052,0.17469,0.71375
38,0.01052,0.17469,0.71375
39,0.01052,0.17469,0.71375
40,0.01052,0.17469,0.71375
41,0.01052,0.17469,0.71375
42,0.01052,0.17469,0.71375
43,0.01052,0.17469,0.71375
44,0.01052,0.17469,0.71375
45,0.01052,0.17469,0.71375
46,0.01052,0.17469,0.71375
47,0.01052,0.17469,0.71375
48,0.01052,0.17469,0.71375
49,0.01052,0.17469,0.71375
50,0.01052,0.17469,0.71375
51,0.01052,0.17469,0.71375
52,0.01054,0.17491,0.71372
53,0.01054,0.17491,0.71372
54,0.01054,0.17491,0.71372
55,0.01054,0.17491,0.71372
56,0.01054,0.17491,0.71372
