,x,y,z
0,-0.0141,0.16469,0.7143
1,-0.0141,0.16469,0.7143
2,-0.0141,0.16469,0.7143
3,-0.0141,0.16469,0.7143
4,-0.0141,0.16469,0.7143
5,-0.0141,0.16469,0.7143
6,-0.01381,0.16405,0.71199
7,-0.01381,0.16405,0.71199
8,-0.01358,0.16396,0.71113
9,-0.01358,0.16396,0.71113
10,-0.01381,0.16405,0.71199
11,-0.01409,0.16491,0.71419
12,-0.01376,0.16494,0.71334
13,-0.01376,0.16494,0.71334
14,-0.01327,0.16351,0.70864
15,-0.01355,0.16416,0.71099
16,-0.01384,0.16482,0.71335
17,-0.01357,0.16439,0.71097
18,-0.01357,0.16439,0.71097
19,-0.01348,0.16428,0.71094
20,-0.01355,0.16416,0.71099
21,-0.01338,0.16479,0.71199
22,-0.01357,0.16439,0.71097
23,-0.01338,0.16479,0.71199
24,-0.0135,0.16452,0.71095
25,-0.01366,0.16545,0.71432
26,-0.0135,0.16452,0.71095
27,-0.01345,0.16464,0.71193
28,-0.01365,0.16459,0.71121
29,-0.01338,0.16479,0.71199
30,-0.01365,0.16459,0.71121
31,-0.01357,0.16439,0.71097
32,-0.01365,0.16459,0.71121
33,-0.01365,0.16459,0.71121
34,-0.0136,0.16496,0.71122
35,-0.0136,0.16496,0.71122
36,-0.01367,0.1648,0.71113
37,-0.0136,0.16496,0.71122
38,-0.0136,0.16496,0.71122
39,-0.01365,0.16459,0.71121
40,-0.0136,0.16496,0.71122
41,-0.01386,0.16583,0.71345
42,-0.0136,0.16496,0.71122
43,-0.01431,0.16504,0.71205
44,-0.0136,0.16496,0.71122
45,-0.01386,0.16583,0.71345
46,-0.0137,0.16441,0.70979
47,-0.01386,0.16583,0.71345
48,-0.01374,0.16606,0.71434
49,-0.01394,0.16568,0.71335
50,-0.01403,0.16496,0.71123
51,-0.01374,0.16606,0.71434
52,-0.01386,0.16583,0.71345
53,-0.01386,0.16583,0.71345
54,-0.01374,0.16606,0.71434
55,-0.0136,0.16496,0.71122
56,-0.01357,0.16516,0.71109
57,-0.01374,0.16606,0.71434
58,-0.01362,0.16459,0.70993
59,-0.01386,0.16467,0.71076
60,-0.01357,0.16516,0.71109
61,-0.01389,0.16544,0.71217
62,-0.01419,0.16608,0.71443
63,-0.01345,0.16542,0.71206
64,-0.01394,0.166,0.71362
65,-0.01389,0.16544,0.71217
66,-0.01365,0.16536,0.71133
67,-0.01358,0.16551,0.71138
68,-0.01389,0.16544,0.71217
69,-0.01365,0.16536,0.71133
70,-0.01375,0.16497,0.71126
71,-0.01389,0.16544,0.71217
72,-0.01386,0.16616,0.71371
73,-0.01389,0.16544,0.71217
74,-0.01408,0.16482,0.70994
75,-0.01365,0.16536,0.71133
76,-0.01358,0.16551,0.71138
77,-0.01373,0.16519,0.71121
78,-0.01386,0.16616,0.71371
79,-0.01358,0.16551,0.71138
80,-0.01358,0.16551,0.71138
81,-0.01377,0.16491,0.70921
82,-0.01403,0.16531,0.71151
83,-0.01408,0.16482,0.70994
84,-0.01358,0.16551,0.71138
85,-0.01358,0.16551,0.71138
86,-0.01365,0.16536,0.71133
87,-0.01358,0.16551,0.71138
88,-0.01384,0.16637,0.7136
89,-0.01365,0.16536,0.71133
90,-0.0135,0.16514,0.70975
91,-0.01358,0.16551,0.71138
92,-0.014,0.16499,0.71007
93,-0.01358,0.16551,0.71138
94,-0.01377,0.16491,0.70921
