,x,y,z
0,-0.18675,0.14589,0.70324
1,-0.18705,0.14632,0.70345
2,-0.18705,0.14632,0.70345
3,-0.18687,0.14594,0.70264
4,-0.1871,0.14608,0.70359
5,-0.18705,0.14632,0.70345
6,-0.18705,0.14632,0.70345
7,-0.18663,0.14586,0.70145
8,-0.18663,0.14586,0.70145
9,-0.1865,0.14606,0.70201
10,-0.18631,0.14568,0.7012
11,-0.18631,0.14568,0.7012
12,-0.18655,0.14625,0.70242
13,-0.18655,0.14625,0.70242
14,-0.18655,0.14625,0.70242
15,-0.18667,0.14645,0.7013
16,-0.18633,0.14595,0.70189
17,-0.18644,0.14637,0.70015
18,-0.18644,0.14637,0.70015
19,-0.18664,0.14634,0.70149
20,-0.18664,0.14634,0.70149
21,-0.18644,0.14637,0.70015
22,-0.18633,0.14617,0.70129
23,-0.18611,0.14619,0.69987
24,-0.18633,0.14617,0.70129
25,-0.18589,0.14611,0.69872
26,-0.18648,0.14632,0.70002
27,-0.18607,0.14642,0.69973
28,-0.18678,0.14659,0.70164
29,-0.18607,0.14642,0.69973
30,-0.18585,0.14661,0.69926
31,-0.18549,0.14637,0.69868
32,-0.18529,0.14631,0.69763
33,-0.18634,0.1466,0.70157
34,-0.18641,0.14688,0.7007
35,-0.18612,0.14661,0.70012
36,-0.1859,0.14654,0.699
37,-0.1859,0.14654,0.699
38,-0.1859,0.14654,0.699
39,-0.18612,0.14661,0.70012
40,-0.18645,0.1468,0.70043
41,-0.1859,0.14654,0.699
42,-0.1859,0.14654,0.699
43,-0.1859,0.14654,0.699
44,-0.18529,0.14631,0.69763
45,-0.1859,0.14654,0.699
46,-0.18609,0.14692,0.69982
47,-0.18645,0.1468,0.70043
48,-0.1859,0.14654,0.699
49,-0.1859,0.14654,0.699
50,-0.1859,0.14654,0.699
51,-0.18645,0.1468,0.70043
52,-0.1859,0.14654,0.699
53,-0.1859,0.14654,0.699
54,-0.1859,0.14654,0.699
55,-0.1859,0.14654,0.699
56,-0.18631,0.14691,0.70124
57,-0.18664,0.14718,0.70126
58,-0.18631,0.14691,0.70124
59,-0.18609,0.14692,0.69982
