,x,y,z
0,-0.01967,0.17337,0.71977
1,-0.01941,0.17329,0.719
2,-0.01948,0.17304,0.71858
3,-0.01941,0.17329,0.719
4,-0.01967,0.17337,0.71977
5,-0.01941,0.17329,0.719
6,-0.01941,0.17329,0.719
7,-0.01918,0.17246,0.71655
8,-0.01932,0.17244,0.71561
9,-0.01913,0.17287,0.7167
10,-0.0192,0.17262,0.71629
11,-0.0192,0.17262,0.71629
12,-0.01949,0.17345,0.71833
13,-0.01949,0.17345,0.71833
14,-0.0192,0.17302,0.71604
15,-0.01918,0.17287,0.71632
16,-0.01949,0.17345,0.71833
17,-0.01918,0.17287,0.71632
18,-0.01909,0.17317,0.7166
19,-0.01939,0.17297,0.71535
20,-0.01927,0.17312,0.71594
21,-0.01927,0.17312,0.71594
22,-0.01927,0.17312,0.71594
23,-0.01926,0.17338,0.71599
24,-0.01957,0.17394,0.71789
25,-0.01949,0.17424,0.71849
26,-0.01957,0.17394,0.71789
27,-0.01926,0.17338,0.71599
28,-0.01957,0.17394,0.71789
29,-0.01949,0.17424,0.71849
30,-0.01918,0.17365,0.71647
31,-0.01918,0.17365,0.71647
32,-0.01926,0.17338,0.71599
33,-0.01918,0.17365,0.71647
34,-0.01918,0.17365,0.71647
35,-0.01918,0.17365,0.71647
36,-0.01918,0.17365,0.71647
37,-0.01918,0.17365,0.71647
38,-0.01918,0.17365,0.71647
39,-0.01918,0.17365,0.71647
40,-0.01918,0.17365,0.71647
41,-0.01918,0.17365,0.71647
42,-0.01918,0.17365,0.71647
43,-0.01918,0.17365,0.71647
44,-0.01918,0.17365,0.71647
45,-0.01918,0.17365,0.71647
