,x,y,z
0,-0.03033,0.16866,0.71637
1,-0.03061,0.16875,0.71721
2,-0.03016,0.16871,0.71708
3,-0.03061,0.16875,0.71721
4,-0.03016,0.16871,0.71708
5,-0.03033,0.16866,0.71637
6,-0.03033,0.16866,0.71637
7,-0.03015,0.16885,0.71527
8,-0.03015,0.16885,0.71527
9,-0.03015,0.16885,0.71527
10,-0.03015,0.16885,0.71527
11,-0.03015,0.16885,0.71527
12,-0.03015,0.16885,0.71527
13,-0.03015,0.16885,0.71527
14,-0.03015,0.16885,0.71527
15,-0.03015,0.16885,0.71527
16,-0.03027,0.16817,0.71292
17,-0.03034,0.16832,0.71297
18,-0.03034,0.16832,0.71297
19,-0.03054,0.16861,0.71404
20,-0.03034,0.16832,0.71297
21,-0.03022,0.169,0.71535
22,-0.03034,0.16832,0.71297
23,-0.03034,0.16832,0.71297
24,-0.03034,0.16832,0.71297
25,-0.03022,0.169,0.71535
26,-0.03022,0.169,0.71535
27,-0.03034,0.16832,0.71297
28,-0.03034,0.16832,0.71297
29,-0.03022,0.169,0.71535
30,-0.03023,0.16917,0.71509
31,-0.03023,0.16917,0.71509
32,-0.03034,0.16832,0.71297
33,-0.03034,0.16832,0.71297
34,-0.03023,0.16917,0.71509
35,-0.03033,0.16859,0.71307
36,-0.03034,0.16832,0.71297
37,-0.03023,0.16945,0.71521
38,-0.03023,0.16945,0.71521
39,-0.03023,0.16945,0.71521
40,-0.03023,0.16945,0.71521
41,-0.03033,0.16859,0.71307
42,-0.03033,0.16859,0.71307
43,-0.03023,0.16945,0.71521
44,-0.03023,0.16945,0.71521
45,-0.03035,0.16875,0.71279
46,-0.03042,0.16972,0.71621
47,-0.03023,0.16945,0.71521
48,-0.03023,0.16945,0.71521
49,-0.03023,0.16945,0.71521
50,-0.03023,0.16945,0.71521
51,-0.03023,0.16945,0.71521
52,-0.03023,0.16945,0.71521
53,-0.03023,0.16945,0.71521
54,-0.03023,0.16945,0.71521
55,-0.03023,0.16945,0.71521
56,-0.03023,0.16945,0.71521
57,-0.03023,0.16945,0.71521
58,-0.03023,0.16945,0.71521
59,-0.03023,0.16945,0.71521
60,-0.03023,0.16945,0.71521
61,-0.03035,0.16875,0.71279
62,-0.03042,0.16972,0.71621
63,-0.03054,0.16903,0.71384
64,-0.03023,0.16945,0.71521
65,-0.03054,0.16903,0.71384
