,x,y,z
0,-0.01356,0.16451,0.71126
1,-0.01408,0.16525,0.71449
2,-0.01384,0.16515,0.71361
3,-0.01379,0.1646,0.71216
4,-0.01363,0.16437,0.71126
5,-0.01379,0.1646,0.71216
6,-0.01356,0.16451,0.71126
7,-0.01365,0.16459,0.71121
8,-0.01381,0.16482,0.71212
9,-0.01358,0.16474,0.71125
10,-0.01365,0.16459,0.71121
11,-0.0136,0.16496,0.71122
12,-0.0136,0.16496,0.71122
13,-0.01355,0.16441,0.70976
14,-0.01394,0.16568,0.71335
15,-0.01367,0.1648,0.71113
16,-0.01382,0.16588,0.71414
17,-0.01357,0.16516,0.71109
18,-0.01374,0.16606,0.71434
19,-0.01374,0.16606,0.71434
20,-0.01357,0.16516,0.71109
21,-0.01345,0.16542,0.71206
22,-0.01386,0.16583,0.71345
23,-0.01338,0.16557,0.71212
24,-0.01374,0.16606,0.71434
25,-0.01365,0.16536,0.71133
26,-0.01369,0.16549,0.71284
27,-0.01365,0.16536,0.71133
28,-0.01358,0.16551,0.71138
29,-0.01358,0.16551,0.71138
30,-0.01365,0.16536,0.71133
31,-0.01358,0.16551,0.71138
32,-0.01389,0.16544,0.71217
33,-0.01369,0.16456,0.70768
34,-0.01358,0.16551,0.71138
35,-0.01358,0.16551,0.71138
36,-0.01358,0.16551,0.71138
37,-0.01377,0.16491,0.70921
38,-0.01384,0.16637,0.7136
39,-0.01403,0.16573,0.71136
40,-0.01403,0.16573,0.71136
41,-0.01384,0.16637,0.7136
42,-0.01358,0.16551,0.71138
43,-0.01384,0.16637,0.7136
44,-0.01384,0.16637,0.7136
45,-0.01362,0.1647,0.70767
46,-0.01403,0.16573,0.71136
47,-0.01384,0.16637,0.7136
48,-0.01355,0.1657,0.71123
49,-0.01384,0.16637,0.7136
50,-0.01392,0.16623,0.71356
51,-0.01384,0.16637,0.7136
52,-0.01369,0.16456,0.70768
53,-0.01384,0.16637,0.7136
54,-0.01384,0.16637,0.7136
55,-0.01374,0.1651,0.70908
56,-0.01355,0.1657,0.71123
57,-0.01403,0.16573,0.71136
58,-0.01403,0.16573,0.71136
59,-0.01355,0.1657,0.71123
60,-0.01355,0.1657,0.71123
61,-0.01355,0.1657,0.71123
62,-0.01355,0.1657,0.71123
63,-0.01357,0.16593,0.71122
64,-0.01403,0.16573,0.71136
65,-0.01357,0.16593,0.71122
66,-0.01355,0.1657,0.71123
67,-0.01355,0.1657,0.71123
