,pitch,yaw,roll
0,-4.021282822681172,-0.1393991321764962,-3.909001100016508
1,-3.242656184986913,-0.20869348494993686,-3.8484820784622444
2,-4.172479350231811,0.14774516912284757,-3.993115035437316
3,-3.8227823106925314,-0.7428836310546986,-3.8885148652935966
4,-4.371447416184225,-0.24779881929827655,-3.8394039289362403
5,-4.371447416184225,-0.24779881929827655,-3.8394039289362403
6,-4.528478080048529,0.04515285770557602,-3.925071740511545
7,-3.8227823106925314,-0.7428836310546986,-3.8885148652935966
8,-2.952064901278021,-0.9506103299387282,-3.816226368960262
9,-3.18529594644437,-0.3657169250133031,-3.8294755327101555
10,-4.021282822681172,-0.1393991321764962,-3.909001100016508
11,-4.1899966119551095,0.4971760668700851,-3.9360946670627364
12,-4.371447416184225,-0.24779881929827655,-3.8394039289362403
13,-3.18529594644437,-0.3657169250133031,-3.8294755327101555
14,-3.18529594644437,-0.3657169250133031,-3.8294755327101555
15,-4.1899966119551095,0.4971760668700851,-3.9360946670627364
16,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
17,-4.1899966119551095,0.4971760668700851,-3.9360946670627364
18,-4.559152958310619,0.36876801318049246,-3.8656259257020427
19,-4.04803008103832,-0.056410035020321755,-3.966665520896462
20,-4.04803008103832,-0.056410035020321755,-3.966665520896462
21,-4.021282822681172,-0.1393991321764962,-3.909001100016508
22,-3.3416968417495525,-1.023054406268298,-3.7958159420549205
23,-4.021282822681172,-0.1393991321764962,-3.909001100016508
24,-4.04803008103832,-0.056410035020321755,-3.966665520896462
25,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
26,-4.04803008103832,-0.056410035020321755,-3.966665520896462
27,-4.1899966119551095,0.4971760668700851,-3.9360946670627364
28,-2.586467575055167,0.0462978095543502,-3.975972133619994
29,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
30,-4.713094059530334,-0.28617774631363563,-3.825703609227447
31,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
32,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
33,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
34,-2.945389238140308,0.26809951932402126,-3.8585312306772823
35,-4.245447702598085,-0.46684030936482585,-3.810839032839055
36,-3.9703273605028357,-0.13716109631088652,-3.9095427321130196
37,-3.9703273605028357,-0.13716109631088652,-3.9095427321130196
38,-4.590319451394066,-0.576037393622087,-3.7400115090908645
39,-5.0276059933377155,-0.6130336350869195,-3.9439353017332985
40,-4.245447702598085,-0.46684030936482585,-3.810839032839055
41,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
42,-4.245447702598085,-0.46684030936482585,-3.810839032839055
43,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
44,-4.713094059530334,-0.28617774631363563,-3.825703609227447
45,-3.4246496975561627,-0.6573526370988778,-3.7375985145153634
46,-4.713094059530334,-0.28617774631363563,-3.825703609227447
47,-3.6813912605204564,0.1733599227484206,-3.9909332401458304
48,-4.713094059530334,-0.28617774631363563,-3.825703609227447
49,-5.167204015434095,0.040372243394027355,-3.97820188575185
50,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
51,-4.713094059530334,-0.28617774631363563,-3.825703609227447
52,-4.713094059530334,-0.28617774631363563,-3.825703609227447
53,-4.713094059530334,-0.28617774631363563,-3.825703609227447
54,-2.8502140712369624,-0.9729210295386327,-3.596130883197608
55,-3.7107507750449713,-0.7685397719196043,-3.667212575617746
56,-4.365240913950686,-0.1815975255996419,-3.8951250354053424
57,-4.713094059530334,-0.28617774631363563,-3.825703609227447
58,-3.852387397153194,-0.521233945379362,-3.744845927841681
59,-2.1452138168961596,-0.7629984247552946,-3.6756140637020542
60,-4.713094059530334,-0.28617774631363563,-3.825703609227447
61,-4.713094059530334,-0.28617774631363563,-3.825703609227447
62,-5.175943777543807,-0.052739722703991854,-3.9029155215161726
63,-3.6813912605204564,0.1733599227484206,-3.9909332401458304
64,-4.713094059530334,-0.28617774631363563,-3.825703609227447
65,-2.9634742946895187,-0.563738310166912,-3.7467059653326187
