,x,y,z
0,-0.01296,0.16564,0.71801
1,-0.01296,0.16564,0.71801
2,-0.01296,0.16564,0.71801
3,-0.01294,0.1649,0.71672
4,-0.01303,0.16548,0.71795
5,-0.01296,0.16564,0.71801
6,-0.01283,0.16554,0.7187
7,-0.01256,0.16512,0.71632
8,-0.01287,0.16405,0.71322
9,-0.01274,0.16431,0.71423
10,-0.01276,0.16452,0.71413
11,-0.01302,0.16533,0.71621
12,-0.01302,0.16533,0.71621
13,-0.01314,0.16509,0.7153
14,-0.01286,0.16445,0.713
15,-0.01273,0.16471,0.71399
16,-0.01313,0.1646,0.71249
17,-0.01294,0.16466,0.71326
18,-0.01306,0.1644,0.71227
19,-0.01313,0.1646,0.71249
20,-0.01296,0.1654,0.71455
21,-0.0132,0.16549,0.71539
22,-0.01268,0.16477,0.71226
23,-0.01296,0.1654,0.71455
24,-0.01268,0.16477,0.71226
25,-0.01296,0.1654,0.71455
26,-0.01268,0.16477,0.71226
27,-0.01268,0.16477,0.71226
28,-0.0127,0.16499,0.71221
29,-0.0127,0.16499,0.71221
30,-0.01293,0.16507,0.71304
31,-0.01293,0.16507,0.71304
32,-0.0127,0.16499,0.71221
33,-0.01302,0.16583,0.71475
34,-0.0132,0.1652,0.71248
35,-0.0132,0.1652,0.71248
36,-0.0132,0.1652,0.71248
37,-0.0132,0.1652,0.71248
38,-0.0132,0.1652,0.71248
39,-0.0132,0.1652,0.71248
40,-0.01313,0.16501,0.71231
41,-0.0132,0.1652,0.71248
42,-0.0132,0.1652,0.71248
43,-0.0132,0.1652,0.71248
44,-0.0132,0.1652,0.71248
45,-0.01297,0.16511,0.71159
46,-0.01297,0.16511,0.71159
47,-0.01313,0.16537,0.71261
48,-0.01313,0.16537,0.71261
49,-0.01313,0.16537,0.71261
50,-0.01313,0.16537,0.71261
51,-0.01297,0.1662,0.71476
