,x,y,z
176,-0.08841,0.08812,0.4801
177,-0.08916,0.08871,0.48357
178,-0.08992,0.08926,0.48462
179,-0.09036,0.08919,0.48591
180,-0.0897,0.09034,0.48522
181,-0.09063,0.08952,0.48331
182,-0.09328,0.0878,0.48379
183,-0.09291,0.08927,0.48685
184,-0.09239,0.08956,0.48655
185,-0.0942,0.08844,0.48608
186,-0.09467,0.08977,0.48943
187,-0.09365,0.09023,0.49148
188,-0.09241,0.09116,0.48748
189,-0.09045,0.09029,0.48401
190,-0.09,0.0905,0.48444
191,-0.08999,0.09061,0.48527
192,-0.08982,0.09081,0.48543
193,-0.08978,0.09077,0.48461
194,-0.08998,0.09087,0.48565
195,-0.09007,0.09082,0.48572
196,-0.08998,0.09087,0.48565
197,-0.08998,0.09087,0.48565
198,-0.09006,0.09108,0.48611
199,-0.08998,0.09087,0.48565
200,-0.08981,0.09108,0.48582
201,-0.08998,0.09087,0.48565
202,-0.08978,0.09077,0.48461
203,-0.08971,0.09056,0.48416
204,-0.09,0.0905,0.48444
205,-0.09,0.0905,0.48444
206,-0.08997,0.09047,0.48363
207,-0.08997,0.09047,0.48363
208,-0.08997,0.09047,0.48363
209,-0.08993,0.09029,0.48398
210,-0.08997,0.09047,0.48363
211,-0.08978,0.09066,0.48367
212,-0.08964,0.09024,0.48289
213,-0.08989,0.09025,0.48318
214,-0.08978,0.09077,0.48461
215,-0.08993,0.09029,0.48398
216,-0.08997,0.09047,0.48363
217,-0.08964,0.09024,0.48289
218,-0.08992,0.09052,0.48363
219,-0.0898,0.0903,0.4825
220,-0.08964,0.09024,0.48289
221,-0.08979,0.08995,0.4818
222,-0.0896,0.0903,0.4829
223,-0.08968,0.09025,0.48296
224,-0.08989,0.09025,0.48318
225,-0.08986,0.08998,0.4827
226,-0.08951,0.09035,0.48283
227,-0.08959,0.09056,0.48328
228,-0.08993,0.09029,0.48398
229,-0.08971,0.09046,0.48333
230,-0.08994,0.08993,0.48278
231,-0.08953,0.08999,0.48163
232,-0.0898,0.08992,0.48109
233,-0.08971,0.09056,0.48416
234,-0.09208,0.09096,0.48807
235,-0.09783,0.0871,0.48891
236,-0.09874,0.08672,0.49084
237,-0.09663,0.08706,0.48919
238,-0.09328,0.08723,0.48316
239,-0.09056,0.08772,0.48095
240,-0.08831,0.0881,0.47904
241,-0.08845,0.08688,0.47524
242,-0.08877,0.0867,0.47384
243,-0.08833,0.0875,0.47815
244,-0.08722,0.08718,0.4774
245,-0.08607,0.08687,0.47645
246,-0.0851,0.0878,0.47954
247,-0.08505,0.08787,0.48193
248,-0.08487,0.08798,0.48235
249,-0.08551,0.08868,0.48615
250,-0.08573,0.08867,0.48452
251,-0.08625,0.0886,0.48484
252,-0.08613,0.08976,0.48867
253,-0.08687,0.09002,0.49096
254,-0.08683,0.08898,0.48637
255,-0.08662,0.089,0.48562
256,-0.08691,0.08891,0.48641
257,-0.08686,0.08862,0.48461
258,-0.08693,0.08871,0.48455
259,-0.08678,0.08859,0.48367
260,-0.08691,0.08837,0.48383
261,-0.08697,0.08893,0.4857
262,-0.08697,0.08893,0.4857
263,-0.08698,0.08866,0.48525
264,-0.08683,0.08898,0.48637
265,-0.08669,0.08846,0.48462
266,-0.08633,0.088,0.48274
267,-0.08653,0.08822,0.48368
268,-0.08652,0.08849,0.48303
269,-0.08668,0.08792,0.48203
270,-0.08668,0.08792,0.48203
271,-0.08677,0.08787,0.48155
272,-0.08677,0.08787,0.48155
273,-0.08685,0.08807,0.48206
274,-0.08685,0.08807,0.48206
275,-0.08667,0.0881,0.48103
276,-0.08677,0.08787,0.48155
277,-0.08668,0.08784,0.48059
278,-0.08685,0.08807,0.48206
279,-0.08659,0.08789,0.48051
280,-0.08677,0.08787,0.48155
281,-0.08663,0.08796,0.48134
282,-0.08684,0.08807,0.48148
283,-0.08655,0.08793,0.48038
284,-0.08663,0.08796,0.48078
285,-0.08655,0.08793,0.47982
286,-0.08683,0.08813,0.48044
287,-0.08701,0.08811,0.48147
288,-0.0868,0.08811,0.48136
289,-0.08664,0.08788,0.4799
290,-0.08672,0.08808,0.48041
291,-0.08672,0.08808,0.48041
292,-0.08671,0.08817,0.48129
293,-0.0868,0.08811,0.48136
294,-0.08671,0.08817,0.48185
295,-0.08671,0.08817,0.48185
296,-0.08661,0.08836,0.48163
297,-0.08677,0.08787,0.48155
298,-0.08643,0.08796,0.48178
299,-0.08671,0.08817,0.48185
300,-0.0867,0.08838,0.48316
301,-0.08701,0.08811,0.48202
302,-0.08701,0.08811,0.48202
303,-0.08693,0.0879,0.48096
304,-0.08739,0.08729,0.477
305,-0.08779,0.08617,0.47172
306,-0.08885,0.08606,0.46912
307,-0.09034,0.08631,0.47183
308,-0.09085,0.08648,0.47288
309,-0.09056,0.08595,0.4695
310,-0.09154,0.08604,0.46819
311,-0.09051,0.08624,0.4728
312,-0.09069,0.08684,0.47712
313,-0.09202,0.08674,0.47537
314,-0.09189,0.08651,0.47516
315,-0.09229,0.08774,0.48167
316,-0.09216,0.08831,0.48379
317,-0.09263,0.08801,0.48151
318,-0.09959,0.08566,0.48045
319,-0.09665,0.08732,0.4776
320,-0.09762,0.0867,0.47251
321,-0.09871,0.08686,0.4721
322,-0.09692,0.08645,0.47253
323,-0.09783,0.08709,0.47628
324,-0.09401,0.08583,0.47398
325,-0.0908,0.08296,0.4766
326,-0.09149,0.07933,0.48162
327,-0.0905,0.07204,0.48911
328,-0.09269,0.07423,0.49155
329,-0.09181,0.07767,0.49326
330,-0.08849,0.08022,0.48966
331,-0.09273,0.08418,0.49043
332,-0.09518,0.08749,0.48991
333,-0.09401,0.08679,0.48853
334,-0.09584,0.08733,0.48711
335,-0.09806,0.08888,0.48773
336,-0.09867,0.08897,0.48892
337,-0.09755,0.08758,0.4886
338,-0.08921,0.08688,0.48719
339,-0.08743,0.08651,0.48786
340,-0.08312,0.08768,0.48684
341,-0.08112,0.08764,0.4873
342,-0.08212,0.08828,0.48983
343,-0.08208,0.08821,0.49028
344,-0.08226,0.08822,0.48953
345,-0.08205,0.08823,0.49053
346,-0.08331,0.08818,0.49098
347,-0.08576,0.08866,0.49094
348,-0.08462,0.08856,0.49114
349,-0.08708,0.08834,0.49048
350,-0.08874,0.08833,0.48976
351,-0.08906,0.08818,0.48805
352,-0.0892,0.0882,0.48804
353,-0.08918,0.08819,0.488
354,-0.09017,0.08823,0.48774
355,-0.09064,0.08825,0.48757
356,-0.09141,0.08828,0.48749
357,-0.09226,0.08755,0.48488
358,-0.09419,0.08782,0.48438
359,-0.09554,0.08787,0.48169
360,-0.09562,0.08807,0.48285
361,-0.09379,0.08787,0.48386
362,-0.09357,0.08764,0.48335
363,-0.09369,0.0876,0.48316
364,-0.09382,0.08812,0.48387
365,-0.09399,0.08818,0.48483
366,-0.09399,0.08789,0.4833
367,-0.09382,0.08785,0.48388
368,-0.09371,0.08785,0.48399
369,-0.09369,0.08809,0.48456
370,-0.09372,0.08788,0.48393
371,-0.09369,0.08809,0.48456
372,-0.09371,0.0881,0.4848
373,-0.09322,0.08789,0.48412
374,-0.09331,0.08789,0.48479
375,-0.09281,0.08761,0.48427
376,-0.09316,0.08803,0.48505
377,-0.09362,0.08776,0.48276
378,-0.09649,0.08809,0.48311
379,-0.0972,0.0881,0.48455
380,-0.09709,0.08784,0.48405
381,-0.09724,0.08649,0.4863
382,-0.09801,0.08566,0.48482
383,-0.09783,0.08515,0.48354
384,-0.09764,0.0862,0.48405
385,-0.09767,0.08756,0.48352
386,-0.09961,0.08754,0.48138
387,-0.10011,0.08759,0.48038
388,-0.09947,0.08763,0.48165
389,-0.09968,0.08759,0.48084
390,-0.09997,0.08762,0.48165
391,-0.09991,0.08784,0.48204
392,-0.0997,0.08787,0.48157
393,-0.09931,0.08764,0.48086
394,-0.09953,0.08788,0.48206
395,-0.09914,0.08763,0.48066
396,-0.09945,0.08781,0.48172
397,-0.09893,0.08759,0.48098
398,-0.09905,0.08757,0.48101
399,-0.09885,0.08761,0.48054
400,-0.09932,0.08783,0.4825
401,-0.09892,0.08764,0.48158
402,-0.09905,0.08808,0.48159
403,-0.09932,0.08783,0.4825
404,-0.09912,0.08787,0.48202
405,-0.09924,0.08787,0.48194
406,-0.09944,0.08783,0.48242
407,-0.09895,0.08783,0.48113
408,-0.09924,0.08785,0.48125
409,-0.09914,0.08763,0.48066
410,-0.09936,0.08783,0.48128
411,-0.09936,0.08787,0.48185
412,-0.09926,0.08761,0.4807
413,-0.09928,0.0878,0.48152
414,-0.09914,0.08763,0.48066
415,-0.09909,0.0876,0.4805
416,-0.09945,0.08783,0.48113
417,-0.09914,0.08763,0.48066
418,-0.09955,0.08809,0.48229
419,-0.09957,0.08783,0.48105
420,-0.09957,0.08781,0.48164
421,-0.09946,0.08759,0.48105
422,-0.09938,0.08761,0.48062
423,-0.0996,0.08839,0.48259
424,-0.09926,0.08763,0.48058
425,-0.09938,0.08761,0.48062
426,-0.09914,0.08763,0.48066
427,-0.09968,0.08806,0.48164
428,-0.09957,0.08783,0.48105
429,-0.09957,0.08783,0.48105
430,-0.0997,0.08781,0.48109
431,-0.09965,0.08807,0.48144
432,-0.09989,0.08806,0.4814
433,-0.09979,0.08781,0.48094
434,-0.09957,0.08783,0.48105
435,-0.09957,0.08783,0.48105
436,-0.09936,0.08785,0.48117
437,-0.09938,0.08761,0.48062
438,-0.09945,0.08783,0.48113
439,-0.09969,0.08784,0.48097
440,-0.09989,0.08806,0.4814
441,-0.09978,0.08783,0.48081
442,-0.09978,0.08785,0.48068
443,-0.09978,0.08783,0.48081
444,-0.09968,0.08763,0.48009
445,-0.09978,0.08785,0.48068
446,-0.0999,0.08784,0.48072
447,-0.1001,0.08806,0.48115
448,-0.10011,0.08783,0.48047
449,-0.09999,0.08783,0.48056
450,-0.1001,0.08806,0.48115
451,-0.09999,0.08785,0.48042
452,-0.1,0.08781,0.47988
453,-0.1,0.08781,0.47988
454,-0.09999,0.08785,0.48042
455,-0.10016,0.08787,0.48146
456,-0.0998,0.08761,0.48014
457,-0.09999,0.08783,0.48056
458,-0.09999,0.08783,0.48056
459,-0.09987,0.08785,0.48052
460,-0.09968,0.08763,0.48009
461,-0.10008,0.08781,0.48099
462,-0.09968,0.08763,0.48009
463,-0.09999,0.08781,0.48115
464,-0.0996,0.08804,0.48046
465,-0.10014,0.08836,0.48273
466,-0.09967,0.08759,0.48081
467,-0.09997,0.08804,0.48183
468,-0.10028,0.08783,0.48128
469,-0.09999,0.08783,0.47975
470,-0.10027,0.08838,0.48204
471,-0.10039,0.08807,0.48127
472,-0.10022,0.08804,0.48038
473,-0.09988,0.08808,0.48127
474,-0.09969,0.08784,0.48097
475,-0.09913,0.08838,0.48277
476,-0.09874,0.08807,0.48197
477,-0.09898,0.08821,0.48319
478,-0.09847,0.08821,0.48318
479,-0.0985,0.08817,0.48266
480,-0.09831,0.08837,0.48313
481,-0.09793,0.08807,0.48231
482,-0.09799,0.08817,0.48265
483,-0.09784,0.08836,0.48397
484,-0.09787,0.08838,0.48344
485,-0.09773,0.08862,0.48407
486,-0.09784,0.08836,0.48397
487,-0.09753,0.08839,0.48362
488,-0.09753,0.08861,0.48432
489,-0.09727,0.08838,0.48505
490,-0.09712,0.08862,0.48419
491,-0.0974,0.08863,0.4851
492,-0.0972,0.0884,0.48464
493,-0.09708,0.08843,0.48462
494,-0.09696,0.08842,0.48468
495,-0.09728,0.08862,0.48516
496,-0.09705,0.08866,0.48597
497,-0.09686,0.08841,0.4848
498,-0.09674,0.08873,0.48563
499,-0.09686,0.08841,0.4848
500,-0.09706,0.08837,0.48529
501,-0.09686,0.08841,0.4848
502,-0.09698,0.08842,0.48474
503,-0.09745,0.08861,0.48598
504,-0.09699,0.08848,0.48521
505,-0.09763,0.08899,0.48629
506,-0.09772,0.08834,0.48562
507,-0.09771,0.08836,0.48479
508,-0.09903,0.08889,0.48646
509,-0.09935,0.08897,0.48612
510,-0.09962,0.08902,0.48635
511,-0.09949,0.08853,0.48455
512,-0.09981,0.08938,0.48768
513,-0.09961,0.08857,0.48536
514,-0.09982,0.08917,0.48781
515,-0.0997,0.08881,0.48584
516,-0.10003,0.08912,0.48735
517,-0.0998,0.08915,0.48683
518,-0.10025,0.08934,0.48709
519,-0.10042,0.089,0.48598
520,-0.10013,0.08909,0.48637
521,-0.10001,0.08907,0.48571
522,-0.10013,0.08932,0.4864
523,-0.0998,0.08886,0.48597
524,-0.0999,0.08908,0.48652
525,-0.10002,0.08907,0.48654
526,-0.0999,0.08908,0.48652
527,-0.09978,0.08912,0.48594
528,-0.09982,0.08876,0.48549
529,-0.10001,0.08909,0.48646
530,-0.09949,0.0891,0.48508
531,-0.09967,0.08911,0.48601
532,-0.09954,0.08913,0.48599
533,-0.0999,0.08908,0.48652
534,-0.09977,0.0891,0.48651
535,-0.09977,0.0891,0.48651
536,-0.09967,0.08911,0.48601
537,-0.10001,0.08909,0.48646
538,-0.09958,0.08881,0.48489
539,-0.10002,0.08907,0.48654
540,-0.09982,0.08876,0.48549
541,-0.10001,0.08909,0.48646
542,-0.09978,0.08912,0.48594
543,-0.0999,0.08908,0.48652
544,-0.09995,0.08874,0.48551
545,-0.09982,0.08876,0.48549
546,-0.10004,0.08885,0.48592
547,-0.10001,0.08909,0.48646
548,-0.10001,0.08909,0.48646
549,-0.09994,0.08876,0.48543
550,-0.10014,0.08907,0.48648
551,-0.0997,0.08887,0.48547
552,-0.09977,0.0891,0.48651
553,-0.0999,0.08908,0.48652
554,-0.09967,0.08887,0.48595
555,-0.10013,0.08909,0.48637
556,-0.10064,0.08908,0.48638
557,-0.10065,0.08912,0.4857
558,-0.10055,0.08889,0.48515
559,-0.10108,0.08879,0.48468
560,-0.10082,0.08905,0.48526
561,-0.10065,0.08912,0.4857
562,-0.10101,0.08911,0.48556
563,-0.10066,0.08885,0.48447
564,-0.10088,0.08912,0.48553
565,-0.10076,0.08912,0.48561
566,-0.10087,0.08908,0.48493
567,-0.10086,0.08909,0.48484
568,-0.10089,0.0891,0.48563
569,-0.10076,0.08887,0.48428
570,-0.10089,0.0891,0.48563
571,-0.10089,0.0891,0.48563
572,-0.10089,0.0891,0.48563
573,-0.10103,0.08909,0.48638
574,-0.10091,0.08912,0.48577
575,-0.10048,0.08908,0.48485
576,-0.10076,0.08912,0.48561
577,-0.10088,0.08909,0.48622
578,-0.10107,0.08877,0.48525
579,-0.10089,0.0891,0.48563
580,-0.10097,0.08906,0.48542
581,-0.10111,0.08909,0.48605
582,-0.10086,0.08909,0.48484
583,-0.10086,0.08909,0.48484
584,-0.10113,0.08885,0.48551
585,-0.10071,0.08908,0.48468
586,-0.10076,0.08887,0.48428
587,-0.10099,0.08908,0.48486
588,-0.10089,0.08886,0.48431
589,-0.10071,0.08908,0.48468
590,-0.10087,0.08908,0.48493
591,-0.10074,0.08909,0.48491
592,-0.10114,0.08909,0.48558
593,-0.10097,0.08906,0.48542
594,-0.10086,0.08909,0.48484
595,-0.10047,0.08857,0.48412
596,-0.09998,0.08912,0.48626
597,-0.10077,0.08854,0.48365
598,-0.10149,0.08859,0.48274
599,-0.10068,0.08911,0.4852
600,-0.09911,0.08915,0.48583
601,-0.09805,0.08921,0.48711
602,-0.09803,0.08922,0.48701
603,-0.09906,0.08917,0.4856
604,-0.09933,0.08943,0.48703
605,-0.09873,0.08896,0.48526
606,-0.09894,0.08918,0.48571
607,-0.09977,0.08888,0.48534
608,-0.09974,0.08921,0.48649
609,-0.09985,0.0892,0.48638
610,-0.10022,0.0892,0.4851
611,-0.09926,0.08922,0.48621
612,-0.099,0.08894,0.4863
613,-0.10071,0.08887,0.48392
614,-0.09398,0.08961,0.49029
615,-0.09796,0.08933,0.48825
616,-0.0974,0.08926,0.48672
617,-0.09827,0.08935,0.48709
618,-0.09792,0.08904,0.48599
619,-0.09833,0.08936,0.48677
620,-0.09408,0.08583,0.48582
621,-0.10012,0.09034,0.48556
622,-0.10016,0.09038,0.48637
623,-0.10016,0.09163,0.48653
624,-0.09389,0.09573,0.48699
625,-0.09923,0.08934,0.48747
626,-0.09949,0.08506,0.48771
627,-0.09938,0.08524,0.48586
628,-0.09912,0.0787,0.48597
629,-0.09883,0.07343,0.48475
630,-0.09892,0.07362,0.48651
631,-0.099,0.07288,0.48681
632,-0.09795,0.07155,0.48473
633,-0.09713,0.07127,0.48709
634,-0.09713,0.07127,0.48709
635,-0.09574,0.0692,0.48436
636,-0.09542,0.06785,0.48537
637,-0.09498,0.06711,0.48566
638,-0.09502,0.06732,0.48526
639,-0.09484,0.06647,0.48563
640,-0.09475,0.06575,0.48574
641,-0.09471,0.06571,0.48626
642,-0.09491,0.06603,0.48597
643,-0.09428,0.06609,0.48537
644,-0.09491,0.06603,0.48597
645,-0.095,0.06621,0.48638
646,-0.09601,0.0671,0.48567
647,-0.09665,0.06921,0.48509
648,-0.09602,0.06916,0.48649
649,-0.09641,0.07152,0.48602
650,-0.09576,0.07099,0.48596
651,-0.09431,0.066,0.48473
652,-0.09374,0.0624,0.48501
653,-0.09413,0.06286,0.48642
654,-0.09458,0.0668,0.48487
655,-0.09519,0.06729,0.48539
656,-0.09508,0.06552,0.48529
657,-0.09314,0.05693,0.48484
658,-0.09282,0.05187,0.48508
659,-0.0919,0.05146,0.48358
660,-0.09285,0.05179,0.4838
661,-0.09299,0.05286,0.48465
662,-0.09249,0.05282,0.48409
663,-0.09295,0.05276,0.48446
664,-0.09302,0.05253,0.48348
665,-0.09347,0.05251,0.48443
666,-0.09367,0.05252,0.48349
667,-0.0927,0.05234,0.4831
668,-0.09313,0.05245,0.48394
669,-0.09292,0.05199,0.48358
670,-0.09318,0.05241,0.48494
671,-0.09269,0.05249,0.48367
672,-0.09245,0.05354,0.48402
673,-0.09226,0.05401,0.4851
674,-0.09231,0.05422,0.48465
675,-0.09236,0.05457,0.48423
676,-0.09266,0.05444,0.48648
677,-0.09269,0.05423,0.48464
678,-0.09266,0.05453,0.48513
679,-0.09275,0.05447,0.48566
680,-0.0926,0.0542,0.48546
681,-0.09287,0.05418,0.4863
682,-0.09254,0.05424,0.4845
683,-0.0928,0.05452,0.48514
684,-0.09294,0.05476,0.48454
685,-0.09227,0.05463,0.48371
686,-0.09267,0.05505,0.48521
687,-0.09285,0.05526,0.4848
688,-0.09248,0.05534,0.48426
689,-0.09255,0.05513,0.4838
690,-0.09275,0.05585,0.48426
691,-0.09267,0.05565,0.48383
692,-0.09306,0.05671,0.48388
693,-0.09293,0.0567,0.48384
694,-0.09308,0.05669,0.48395
695,-0.09294,0.0567,0.48394
696,-0.09303,0.05664,0.48433
697,-0.09303,0.05567,0.48359
698,-0.09304,0.05476,0.48567
699,-0.09259,0.05497,0.48544
700,-0.09295,0.05487,0.48454
701,-0.09293,0.05504,0.48513
702,-0.09309,0.05527,0.48463
703,-0.09299,0.05481,0.48403
704,-0.09287,0.0548,0.48411
705,-0.09262,0.0548,0.48416
706,-0.09288,0.05508,0.48418
707,-0.09277,0.05583,0.48433
708,-0.09255,0.05566,0.48379
709,-0.09308,0.05563,0.48454
710,-0.09278,0.05462,0.48358
711,-0.09248,0.05351,0.48475
712,-0.09259,0.05352,0.48388
713,-0.09272,0.0542,0.48537
714,-0.09343,0.05549,0.48649
715,-0.09256,0.05423,0.48447
716,-0.09328,0.05506,0.48493
717,-0.09288,0.05359,0.48335
718,-0.09294,0.05354,0.48367
719,-0.0928,0.05423,0.48442
720,-0.09276,0.05454,0.48482
721,-0.09266,0.05618,0.48368
722,-0.09732,0.08577,0.48572
723,-0.09821,0.08536,0.48558
724,-0.09864,0.08555,0.4853
725,-0.0983,0.08558,0.48486
726,-0.09886,0.0861,0.48641
727,-0.09846,0.0861,0.48503
728,-0.09846,0.0861,0.48503
729,-0.09893,0.08642,0.48618
730,-0.09877,0.08663,0.48665
731,-0.09886,0.08661,0.48587
732,-0.09895,0.08669,0.48692
733,-0.0987,0.08696,0.48639
734,-0.09891,0.08718,0.48686
735,-0.09945,0.0872,0.48757
736,-0.09938,0.08714,0.48591
737,-0.0993,0.08719,0.48611
738,-0.09924,0.0874,0.48594
739,-0.09938,0.08739,0.48597
740,-0.09939,0.08717,0.48534
741,-0.09942,0.08716,0.48544
742,-0.09953,0.08716,0.48536
743,-0.09986,0.08738,0.48573
744,-0.09986,0.08738,0.48573
745,-0.09985,0.0876,0.48636
746,-0.09964,0.08716,0.48528
747,-0.09953,0.08716,0.48536
748,-0.09961,0.08748,0.48641
749,-0.09957,0.08743,0.48557
750,-0.09929,0.08743,0.48539
751,-0.09984,0.08769,0.48698
752,-0.09893,0.08769,0.48559
753,-0.09964,0.08789,0.48665
754,-0.09964,0.08789,0.48665
755,-0.09964,0.08789,0.48665
756,-0.09934,0.08747,0.48506
757,-0.09946,0.08771,0.4863
758,-0.09977,0.08788,0.48668
759,-0.09978,0.08766,0.48605
760,-0.09955,0.08769,0.48552
761,-0.09979,0.0879,0.4861
762,-0.09952,0.08792,0.48603
763,-0.09999,0.088,0.48641
764,-0.10001,0.08812,0.48655
765,-0.0996,0.08787,0.48512
766,-0.09969,0.08797,0.48553
767,-0.09988,0.088,0.48649
768,-0.09988,0.088,0.48651
769,-0.09985,0.08823,0.48702
770,-0.09956,0.0882,0.48626
771,-0.09973,0.08823,0.48712
772,-0.09999,0.08822,0.48705
773,-0.0997,0.08819,0.48629
774,-0.09991,0.0879,0.486
775,-0.0997,0.08819,0.48629
776,-0.09974,0.08786,0.48515
777,-0.0997,0.08819,0.48629
