,x,y,z
0,-0.01581,0.16367,0.71233
1,-0.01581,0.16367,0.71233
2,-0.016,0.1636,0.71155
3,-0.01581,0.16367,0.71233
4,-0.01593,0.16341,0.71136
5,-0.01593,0.16341,0.71136
6,-0.01584,0.16444,0.71373
7,-0.01622,0.16448,0.71352
8,-0.01595,0.16363,0.7113
9,-0.01622,0.16448,0.71352
10,-0.01622,0.16448,0.71352
11,-0.01622,0.16448,0.71352
12,-0.01593,0.16384,0.71121
13,-0.01614,0.16463,0.71358
14,-0.01593,0.16384,0.71121
15,-0.01593,0.16384,0.71121
16,-0.01585,0.16398,0.71123
17,-0.01578,0.16429,0.71204
18,-0.0157,0.16444,0.71209
19,-0.01585,0.16398,0.71123
20,-0.01585,0.16398,0.71123
21,-0.01612,0.16484,0.71347
22,-0.01582,0.16417,0.71108
23,-0.0157,0.16444,0.71209
24,-0.01582,0.16417,0.71108
25,-0.0157,0.16444,0.71209
26,-0.01584,0.16441,0.71107
27,-0.01582,0.16417,0.71108
28,-0.01572,0.16466,0.71204
29,-0.016,0.16509,0.71442
30,-0.01584,0.16441,0.71107
31,-0.0157,0.16444,0.71209
32,-0.0157,0.16444,0.71209
33,-0.01572,0.16466,0.71204
34,-0.01572,0.16466,0.71204
35,-0.01572,0.16466,0.71204
36,-0.01572,0.16466,0.71204
37,-0.01572,0.16466,0.71204
38,-0.01572,0.16466,0.71204
39,-0.01572,0.16466,0.71204
40,-0.01572,0.16466,0.71204
41,-0.01572,0.16466,0.71204
42,-0.01572,0.16466,0.71204
43,-0.01572,0.16466,0.71204
44,-0.01572,0.16466,0.71204
45,-0.01572,0.16466,0.71204
46,-0.01572,0.16466,0.71204
47,-0.01572,0.16466,0.71204
48,-0.01572,0.16466,0.71204
49,-0.01572,0.16466,0.71204
50,-0.01592,0.16461,0.71133
51,-0.01592,0.16461,0.71133
52,-0.01572,0.16466,0.71204
53,-0.01572,0.16466,0.71204
54,-0.01592,0.16461,0.71133
55,-0.01592,0.16461,0.71133
56,-0.01594,0.16483,0.71127
57,-0.01592,0.16461,0.71133
58,-0.01592,0.16461,0.71133
59,-0.01592,0.16461,0.71133
60,-0.01592,0.16461,0.71133
61,-0.01592,0.16461,0.71133
62,-0.01592,0.16461,0.71133
63,-0.01592,0.16461,0.71133
64,-0.01592,0.16461,0.71133
65,-0.01592,0.16461,0.71133
66,-0.01594,0.16483,0.71127
67,-0.01583,0.16506,0.71216
68,-0.01594,0.16483,0.71127
69,-0.01592,0.16461,0.71133
70,-0.01583,0.16506,0.71216
71,-0.01583,0.16506,0.71216
72,-0.01594,0.16483,0.71127
73,-0.01583,0.16506,0.71216
74,-0.01583,0.16506,0.71216
75,-0.0158,0.16486,0.71227
76,-0.01622,0.16571,0.7135
77,-0.01583,0.16506,0.71216
78,-0.0158,0.16528,0.71207
79,-0.01594,0.16483,0.71127
80,-0.01572,0.16544,0.71217
81,-0.01575,0.16524,0.7123
82,-0.01583,0.16506,0.71216
