,x,y,z
0,-0.03032,0.16792,0.71686
1,-0.03049,0.16787,0.71617
2,-0.03032,0.16792,0.71686
3,-0.03049,0.16787,0.71617
4,-0.03032,0.16792,0.71686
5,-0.03032,0.16792,0.71686
6,-0.03032,0.16792,0.71686
7,-0.03049,0.16787,0.71617
8,-0.03042,0.16771,0.71609
9,-0.03022,0.16744,0.71506
10,-0.03022,0.16744,0.71506
11,-0.03042,0.16771,0.71609
12,-0.03043,0.16789,0.71583
13,-0.03024,0.16761,0.71479
14,-0.03043,0.16789,0.71583
15,-0.03043,0.16816,0.71591
16,-0.03043,0.16816,0.71591
17,-0.03015,0.16807,0.71513
18,-0.03043,0.16816,0.71591
19,-0.03034,0.16832,0.71608
20,-0.03034,0.16832,0.71608
21,-0.03034,0.16832,0.71608
22,-0.03054,0.16783,0.7139
23,-0.03047,0.16766,0.71378
24,-0.03033,0.16858,0.71612
25,-0.03034,0.16832,0.71608
26,-0.03053,0.16809,0.71397
27,-0.03034,0.16877,0.71591
28,-0.03043,0.16894,0.71606
29,-0.03034,0.16877,0.71591
30,-0.03043,0.16894,0.71606
31,-0.03034,0.16877,0.71591
32,-0.03034,0.16877,0.71591
33,-0.03043,0.16894,0.71606
34,-0.03043,0.16894,0.71606
35,-0.03015,0.16885,0.71527
36,-0.03043,0.16894,0.71606
37,-0.03015,0.16885,0.71527
38,-0.03046,0.16844,0.71393
39,-0.03034,0.1691,0.71622
40,-0.03015,0.16885,0.71527
41,-0.03015,0.16885,0.71527
42,-0.03027,0.16817,0.71292
43,-0.03015,0.16885,0.71527
44,-0.03027,0.16817,0.71292
45,-0.03015,0.16885,0.71527
46,-0.03027,0.16817,0.71292
47,-0.03027,0.16817,0.71292
48,-0.03027,0.16817,0.71292
49,-0.03015,0.16885,0.71527
50,-0.03015,0.16885,0.71527
51,-0.03027,0.16817,0.71292
52,-0.03015,0.16885,0.71527
53,-0.03022,0.169,0.71535
54,-0.03034,0.16832,0.71297
55,-0.03027,0.16817,0.71292
56,-0.03015,0.16885,0.71527
57,-0.03034,0.16832,0.71297
58,-0.03034,0.16832,0.71297
