,x,y,z
0,-0.01966,0.17415,0.71992
1,-0.01936,0.17356,0.71785
2,-0.01948,0.17382,0.71872
3,-0.01936,0.17356,0.71785
4,-0.01938,0.17372,0.71761
5,-0.01936,0.17356,0.71785
6,-0.0192,0.1734,0.71644
7,-0.01949,0.17424,0.71849
8,-0.0192,0.1734,0.71644
9,-0.01918,0.17365,0.71647
10,-0.01918,0.17365,0.71647
11,-0.01918,0.17365,0.71647
12,-0.01918,0.17365,0.71647
13,-0.01918,0.17365,0.71647
14,-0.01918,0.17365,0.71647
15,-0.01918,0.17365,0.71647
16,-0.01918,0.17365,0.71647
17,-0.01918,0.17365,0.71647
18,-0.01918,0.17365,0.71647
19,-0.01918,0.17365,0.71647
20,-0.01918,0.17365,0.71647
21,-0.01918,0.17365,0.71647
22,-0.01918,0.17365,0.71647
23,-0.01918,0.17365,0.71647
24,-0.01911,0.17389,0.71684
25,-0.0192,0.17381,0.7162
26,-0.01913,0.17406,0.71664
27,-0.01911,0.17389,0.71684
28,-0.01913,0.17406,0.71664
29,-0.01913,0.17406,0.71664
30,-0.01913,0.17406,0.71664
31,-0.01913,0.17406,0.71664
32,-0.01913,0.17406,0.71664
33,-0.01942,0.17493,0.71874
34,-0.01913,0.17406,0.71664
35,-0.01913,0.17406,0.71664
36,-0.01961,0.17487,0.71805
37,-0.01942,0.17493,0.71874
38,-0.01911,0.1743,0.71664
39,-0.01911,0.1743,0.71664
40,-0.01911,0.1743,0.71664
41,-0.0193,0.17424,0.71593
42,-0.01911,0.1743,0.71664
43,-0.0193,0.17424,0.71593
44,-0.0193,0.17424,0.71593
