,x,y,z
0,-0.03024,0.16932,0.71705
1,-0.03024,0.16932,0.71705
2,-0.03024,0.16932,0.71705
3,-0.03024,0.16932,0.71705
4,-0.03024,0.16932,0.71705
5,-0.03012,0.16974,0.71935
6,-0.03024,0.16932,0.71705
7,-0.03005,0.16905,0.71605
8,-0.03005,0.16905,0.71605
9,-0.03022,0.169,0.71535
10,-0.03022,0.169,0.71535
11,-0.03022,0.169,0.71535
12,-0.03034,0.16832,0.71297
13,-0.03022,0.169,0.71535
14,-0.03022,0.169,0.71535
15,-0.03022,0.169,0.71535
16,-0.02987,0.16836,0.71311
17,-0.03022,0.169,0.71535
18,-0.03033,0.16859,0.71307
19,-0.03034,0.16832,0.71297
20,-0.03021,0.16928,0.71546
21,-0.03023,0.16917,0.71509
22,-0.03023,0.16917,0.71509
23,-0.03022,0.169,0.71535
24,-0.03023,0.16945,0.71521
25,-0.03023,0.16917,0.71509
26,-0.03023,0.16945,0.71521
27,-0.03023,0.16945,0.71521
28,-0.03023,0.16945,0.71521
29,-0.03023,0.16945,0.71521
30,-0.03023,0.16945,0.71521
31,-0.03023,0.16945,0.71521
32,-0.03023,0.16945,0.71521
33,-0.03023,0.16945,0.71521
34,-0.03023,0.16945,0.71521
35,-0.03035,0.16875,0.71279
36,-0.03054,0.16903,0.71384
37,-0.03042,0.16972,0.71621
38,-0.03042,0.16972,0.71621
39,-0.03023,0.16945,0.71521
40,-0.03042,0.16972,0.71621
41,-0.03042,0.16972,0.71621
42,-0.03015,0.16963,0.71541
43,-0.03054,0.16903,0.71384
44,-0.0301,0.17257,0.71288
45,-0.03015,0.16963,0.71541
46,-0.03015,0.16963,0.71541
