,x,y,z
0,-0.01288,0.16672,0.71892
1,-0.01282,0.16583,0.71598
2,-0.01288,0.16672,0.71892
3,-0.01288,0.16672,0.71892
4,-0.01288,0.16672,0.71892
5,-0.01288,0.16672,0.71892
6,-0.0132,0.16584,0.71571
7,-0.01279,0.16548,0.71444
8,-0.01274,0.16604,0.71558
9,-0.01277,0.16518,0.71239
10,-0.0127,0.16535,0.71251
11,-0.01277,0.16518,0.71239
12,-0.01277,0.16518,0.71239
13,-0.0128,0.16594,0.71379
14,-0.01277,0.16518,0.71239
15,-0.0128,0.16538,0.71228
16,-0.0128,0.16594,0.71379
17,-0.0128,0.16538,0.71228
18,-0.01306,0.16621,0.71442
19,-0.01306,0.16621,0.71442
20,-0.01298,0.1664,0.7146
21,-0.01298,0.1664,0.7146
22,-0.01298,0.1664,0.7146
23,-0.01298,0.1664,0.7146
24,-0.0127,0.16576,0.71234
25,-0.0127,0.16576,0.71234
26,-0.0127,0.16576,0.71234
27,-0.0127,0.16576,0.71234
28,-0.0127,0.16576,0.71234
29,-0.0127,0.16576,0.71234
30,-0.0127,0.16576,0.71234
31,-0.0127,0.16576,0.71234
32,-0.0127,0.16576,0.71234
33,-0.0127,0.16576,0.71234
34,-0.0127,0.16576,0.71234
35,-0.0127,0.16576,0.71234
36,-0.0127,0.16576,0.71234
37,-0.0127,0.16576,0.71234
38,-0.0127,0.16576,0.71234
39,-0.0127,0.16576,0.71234
40,-0.0127,0.16576,0.71234
41,-0.0127,0.16576,0.71234
42,-0.0127,0.16576,0.71234
43,-0.0127,0.16576,0.71234
