,x,y,z
0,-0.05839,0.179,0.6999
1,-0.05794,0.17906,0.70015
2,-0.05839,0.179,0.6999
3,-0.05803,0.17871,0.69721
4,-0.05839,0.179,0.6999
5,-0.05796,0.17889,0.69789
6,-0.05803,0.17871,0.69721
7,-0.05804,0.17862,0.69966
8,-0.05804,0.17862,0.69966
9,-0.05792,0.17878,0.69818
10,-0.05792,0.17878,0.69818
11,-0.05809,0.17871,0.69671
12,-0.05809,0.17871,0.69671
13,-0.05804,0.17887,0.697
14,-0.05804,0.17887,0.697
15,-0.05804,0.17887,0.697
16,-0.05804,0.17887,0.697
17,-0.05804,0.17901,0.69675
18,-0.05798,0.17902,0.69727
19,-0.0579,0.1792,0.69788
20,-0.05795,0.17917,0.69726
21,-0.05795,0.17917,0.69726
22,-0.05795,0.17917,0.69726
23,-0.05804,0.17901,0.69675
24,-0.05804,0.17901,0.69675
25,-0.05804,0.17901,0.69675
26,-0.05804,0.17901,0.69675
27,-0.05804,0.17901,0.69675
28,-0.05804,0.17901,0.69675
29,-0.05804,0.17901,0.69675
30,-0.05804,0.17901,0.69675
31,-0.05804,0.17901,0.69675
32,-0.05804,0.17901,0.69675
33,-0.05804,0.17901,0.69675
34,-0.05804,0.17901,0.69675
35,-0.05804,0.17901,0.69675
36,-0.05804,0.17901,0.69675
37,-0.05804,0.17901,0.69675
38,-0.05804,0.17901,0.69675
39,-0.05804,0.17901,0.69675
40,-0.05804,0.17901,0.69675
41,-0.05804,0.17901,0.69675
42,-0.05807,0.17932,0.69671
43,-0.05804,0.17901,0.69675
44,-0.05804,0.17901,0.69675
45,-0.05848,0.17973,0.69913
46,-0.05804,0.17901,0.69675
47,-0.05805,0.17935,0.69708
48,-0.05848,0.17973,0.69913
49,-0.05805,0.17935,0.69708
50,-0.05801,0.1798,0.69937
51,-0.05802,0.17929,0.69669
52,-0.05806,0.17976,0.69875
53,-0.05852,0.17967,0.69842
54,-0.0579,0.17995,0.6979
55,-0.05794,0.17945,0.69725
56,-0.0579,0.17995,0.6979
57,-0.05801,0.1798,0.69937
58,-0.05801,0.1798,0.69937
59,-0.05808,0.1796,0.69645
60,-0.05806,0.17976,0.69875
61,-0.0579,0.17995,0.6979
62,-0.05795,0.17992,0.69728
63,-0.05808,0.1796,0.69645
64,-0.05795,0.17992,0.69728
65,-0.0579,0.17995,0.6979
66,-0.05795,0.17992,0.69728
67,-0.05795,0.17992,0.69728
