,x,y,z
0,-0.01573,0.16425,0.71224
1,-0.01573,0.16425,0.71224
2,-0.01573,0.16425,0.71224
3,-0.01573,0.16425,0.71224
4,-0.01573,0.16425,0.71224
5,-0.01573,0.16425,0.71224
6,-0.0157,0.16444,0.71209
7,-0.0157,0.16444,0.71209
8,-0.0157,0.16444,0.71209
9,-0.0157,0.16444,0.71209
10,-0.0157,0.16444,0.71209
11,-0.01572,0.16466,0.71204
12,-0.0157,0.16444,0.71209
13,-0.01572,0.16466,0.71204
14,-0.01572,0.16466,0.71204
15,-0.01572,0.16466,0.71204
16,-0.01572,0.16466,0.71204
17,-0.01572,0.16466,0.71204
18,-0.01592,0.16461,0.71133
19,-0.01572,0.16466,0.71204
20,-0.01572,0.16466,0.71204
21,-0.01592,0.16461,0.71133
22,-0.01583,0.16506,0.71216
23,-0.01592,0.16461,0.71133
24,-0.0158,0.16486,0.71227
25,-0.01594,0.16483,0.71127
26,-0.01592,0.16461,0.71133
27,-0.0158,0.16486,0.71227
28,-0.0158,0.16486,0.71227
29,-0.01583,0.16506,0.71216
30,-0.01594,0.16483,0.71127
31,-0.01592,0.16461,0.71133
32,-0.01592,0.16504,0.71117
33,-0.0158,0.16528,0.71207
34,-0.01614,0.16585,0.71357
35,-0.01592,0.16504,0.71117
36,-0.01572,0.16544,0.71217
37,-0.01602,0.16609,0.71448
38,-0.01572,0.16544,0.71217
39,-0.01572,0.16544,0.71217
40,-0.01572,0.16544,0.71217
41,-0.01572,0.16544,0.71217
42,-0.01572,0.16544,0.71217
43,-0.01572,0.16544,0.71217
44,-0.01572,0.16544,0.71217
45,-0.01572,0.16544,0.71217
46,-0.01572,0.16544,0.71217
47,-0.01572,0.16544,0.71217
48,-0.01572,0.16544,0.71217
49,-0.01572,0.16544,0.71217
50,-0.01572,0.16544,0.71217
51,-0.01578,0.16584,0.71229
52,-0.01572,0.16544,0.71217
53,-0.01598,0.16545,0.71131
54,-0.01592,0.16538,0.71146
55,-0.01592,0.16538,0.71146
56,-0.01592,0.16538,0.71146
57,-0.01592,0.16538,0.71146
58,-0.01592,0.16538,0.71146
59,-0.01592,0.16538,0.71146
60,-0.01592,0.16538,0.71146
61,-0.01572,0.16544,0.71217
62,-0.01578,0.16584,0.71229
63,-0.0162,0.16626,0.7137
64,-0.0159,0.16559,0.71135
65,-0.01592,0.16538,0.71146
66,-0.01578,0.16584,0.71229
67,-0.0162,0.16626,0.7137
68,-0.01592,0.16538,0.71146
69,-0.01578,0.16584,0.71229
70,-0.01612,0.16639,0.71371
71,-0.0162,0.16626,0.7137
72,-0.01592,0.16538,0.71146
73,-0.0159,0.16559,0.71135
74,-0.0159,0.16559,0.71135
75,-0.0162,0.16626,0.7137
76,-0.0162,0.16626,0.7137
77,-0.0159,0.16559,0.71135
78,-0.0159,0.16559,0.71135
79,-0.01592,0.16538,0.71146
80,-0.0159,0.16559,0.71135
81,-0.0159,0.16559,0.71135
82,-0.0162,0.16626,0.7137
83,-0.01582,0.16571,0.71132
84,-0.0159,0.16559,0.71135
85,-0.0159,0.16559,0.71135
86,-0.0159,0.16559,0.71135
87,-0.0159,0.16559,0.71135
88,-0.0159,0.16559,0.71135
89,-0.01582,0.16571,0.71132
90,-0.01578,0.16584,0.71229
91,-0.0162,0.16626,0.7137
92,-0.0159,0.16559,0.71135
93,-0.01582,0.16571,0.71132
94,-0.0159,0.16559,0.71135
95,-0.0159,0.16559,0.71135
96,-0.01582,0.16571,0.71132
97,-0.0159,0.16559,0.71135
98,-0.01582,0.16571,0.71132
99,-0.0159,0.16559,0.71135
100,-0.0159,0.16559,0.71135
101,-0.01582,0.16571,0.71132
102,-0.0157,0.16599,0.71235
103,-0.01582,0.16571,0.71132
104,-0.0159,0.16559,0.71135
105,-0.0159,0.16559,0.71135
106,-0.0159,0.16559,0.71135
107,-0.0159,0.16559,0.71135
108,-0.0159,0.16559,0.71135
109,-0.01592,0.16582,0.7113
110,-0.01584,0.16595,0.71132
111,-0.0159,0.16559,0.71135
112,-0.0159,0.16559,0.71135
113,-0.01578,0.16584,0.71229
114,-0.01582,0.16571,0.71132
115,-0.0159,0.16559,0.71135
116,-0.01582,0.16571,0.71132
117,-0.01582,0.16571,0.71132
118,-0.01582,0.16571,0.71132
119,-0.01584,0.16595,0.71132
120,-0.01578,0.16584,0.71229
121,-0.01584,0.16595,0.71132
122,-0.0159,0.16559,0.71135
123,-0.01594,0.16543,0.71025
124,-0.01572,0.16621,0.7123
125,-0.01584,0.16595,0.71132
126,-0.01572,0.16621,0.7123
127,-0.01584,0.16595,0.71132
128,-0.0159,0.16559,0.71135
129,-0.0159,0.16559,0.71135
130,-0.0159,0.16559,0.71135
