,x,y,z
0,-0.01195,0.17057,0.71577
1,-0.01221,0.17141,0.71789
2,-0.01221,0.17141,0.71789
3,-0.01192,0.17075,0.71559
4,-0.01177,0.17049,0.71463
5,-0.01192,0.17075,0.71559
6,-0.01179,0.17073,0.71463
7,-0.01172,0.17089,0.71473
8,-0.01177,0.17049,0.71463
9,-0.01179,0.17073,0.71463
10,-0.01179,0.17073,0.71463
11,-0.01186,0.17089,0.71474
12,-0.01186,0.17089,0.71474
13,-0.01179,0.17107,0.7149
14,-0.01179,0.17107,0.7149
15,-0.01179,0.17107,0.7149
16,-0.01179,0.17107,0.7149
17,-0.01179,0.17107,0.7149
18,-0.01179,0.17107,0.7149
19,-0.01179,0.17107,0.7149
20,-0.01179,0.17107,0.7149
21,-0.01181,0.1713,0.71488
22,-0.01181,0.1713,0.71488
23,-0.01181,0.1713,0.71488
24,-0.01189,0.17111,0.71467
25,-0.01179,0.1715,0.71476
26,-0.01179,0.1715,0.71476
27,-0.01179,0.1715,0.71476
28,-0.01179,0.1715,0.71476
29,-0.01179,0.1715,0.71476
30,-0.01179,0.1715,0.71476
31,-0.01179,0.1715,0.71476
32,-0.01179,0.1715,0.71476
33,-0.01179,0.1715,0.71476
34,-0.01179,0.1715,0.71476
35,-0.01179,0.1715,0.71476
36,-0.01179,0.1715,0.71476
37,-0.01179,0.1715,0.71476
38,-0.01179,0.1715,0.71476
39,-0.01179,0.1715,0.71476
40,-0.01166,0.17174,0.71562
41,-0.01179,0.1715,0.71476
42,-0.01166,0.17174,0.71562
43,-0.01179,0.1715,0.71476
44,-0.01179,0.1715,0.71476
45,-0.01179,0.1715,0.71476
46,-0.01166,0.17174,0.71562
47,-0.01179,0.1715,0.71476
48,-0.01179,0.1715,0.71476
49,-0.01179,0.1715,0.71476
50,-0.01179,0.1715,0.71476
51,-0.01179,0.1715,0.71476
52,-0.01166,0.17174,0.71562
53,-0.01179,0.1715,0.71476
54,-0.01179,0.1715,0.71476
55,-0.01179,0.1715,0.71476
56,-0.01179,0.1715,0.71476
57,-0.01179,0.1715,0.71476
58,-0.01172,0.17167,0.71486
59,-0.01179,0.1715,0.71476
60,-0.01179,0.1715,0.71476
61,-0.01172,0.17167,0.71486
62,-0.01179,0.1715,0.71476
63,-0.01179,0.1715,0.71476
64,-0.01172,0.17167,0.71486
65,-0.01191,0.17103,0.7126
66,-0.01179,0.1715,0.71476
67,-0.01159,0.17193,0.7158
68,-0.01179,0.1715,0.71476
69,-0.01172,0.17167,0.71486
70,-0.01198,0.17084,0.71245
71,-0.01172,0.17167,0.71486
72,-0.01172,0.17167,0.71486
73,-0.01178,0.17127,0.71351
74,-0.01188,0.17121,0.71244
75,-0.01156,0.17211,0.71563
76,-0.01172,0.17167,0.71486
77,-0.01169,0.17185,0.71468
78,-0.01172,0.17167,0.71486
