,x,y,z
0,-0.08196,0.14203,0.6913
1,-0.0819,0.14236,0.69114
2,-0.08188,0.14214,0.69112
3,-0.0819,0.14236,0.69114
4,-0.0819,0.14236,0.69114
5,-0.08189,0.14261,0.69221
6,-0.08189,0.14261,0.69221
7,-0.08246,0.14331,0.69364
8,-0.082,0.14259,0.69153
9,-0.08196,0.14277,0.69141
10,-0.08196,0.14277,0.69141
11,-0.08196,0.14277,0.69141
12,-0.08196,0.14277,0.69141
13,-0.08196,0.14277,0.69141
14,-0.08196,0.14277,0.69141
15,-0.08196,0.14277,0.69141
16,-0.08188,0.14288,0.69122
17,-0.08196,0.14277,0.69141
18,-0.08188,0.14288,0.69122
19,-0.08196,0.14277,0.69141
20,-0.08188,0.14288,0.69122
21,-0.08196,0.14277,0.69141
22,-0.0819,0.14311,0.69125
23,-0.0819,0.14311,0.69125
24,-0.08191,0.14355,0.69306
25,-0.0819,0.14311,0.69125
26,-0.0819,0.14311,0.69125
27,-0.0819,0.14311,0.69125
28,-0.0819,0.14311,0.69125
29,-0.0819,0.14311,0.69125
30,-0.0819,0.14311,0.69125
31,-0.0819,0.14311,0.69125
32,-0.0819,0.14311,0.69125
33,-0.0819,0.14311,0.69125
34,-0.0819,0.14311,0.69125
35,-0.0819,0.14311,0.69125
36,-0.0819,0.14311,0.69125
37,-0.0819,0.14311,0.69125
38,-0.0819,0.14311,0.69125
