,x,y,z
0,-0.01358,0.16474,0.71125
1,-0.01369,0.16508,0.71308
2,-0.01381,0.16482,0.71212
3,-0.01346,0.165,0.71225
4,-0.01358,0.16474,0.71125
5,-0.01369,0.16508,0.71308
6,-0.01358,0.16474,0.71125
7,-0.01358,0.16474,0.71125
8,-0.0136,0.16496,0.71122
9,-0.0136,0.16496,0.71122
10,-0.01345,0.16542,0.71206
11,-0.01353,0.16525,0.71192
12,-0.01357,0.16516,0.71109
13,-0.01374,0.16606,0.71434
14,-0.01374,0.16606,0.71434
15,-0.01365,0.16536,0.71133
16,-0.01394,0.166,0.71362
17,-0.01345,0.16542,0.71206
18,-0.01365,0.16536,0.71133
19,-0.01365,0.16536,0.71133
20,-0.01394,0.166,0.71362
21,-0.01358,0.16551,0.71138
22,-0.01358,0.16551,0.71138
23,-0.01358,0.16551,0.71138
24,-0.014,0.16499,0.71007
25,-0.01429,0.16561,0.7123
26,-0.01358,0.16551,0.71138
27,-0.01355,0.1657,0.71123
28,-0.01392,0.16623,0.71356
29,-0.01384,0.16637,0.7136
30,-0.01403,0.16573,0.71136
31,-0.01384,0.16637,0.7136
32,-0.01384,0.16637,0.7136
33,-0.01384,0.16637,0.7136
34,-0.01353,0.16496,0.70993
35,-0.01342,0.16526,0.70968
36,-0.014,0.16551,0.7114
37,-0.01355,0.1657,0.71123
38,-0.01355,0.1657,0.71123
39,-0.01355,0.1657,0.71123
40,-0.01374,0.1651,0.70908
41,-0.01374,0.1651,0.70908
42,-0.01355,0.1657,0.71123
43,-0.01355,0.1657,0.71123
44,-0.01384,0.16637,0.7136
45,-0.01374,0.1651,0.70908
46,-0.01357,0.16593,0.71122
47,-0.01357,0.16593,0.71122
48,-0.01374,0.1651,0.70908
49,-0.01381,0.16602,0.71204
50,-0.01357,0.16593,0.71122
51,-0.01355,0.1657,0.71123
52,-0.01357,0.16593,0.71122
53,-0.01374,0.1651,0.70908
54,-0.01357,0.16593,0.71122
55,-0.01357,0.16593,0.71122
