,pitch,yaw,roll
0,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
1,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
2,-34.173914688794355,-0.32813712569841336,-1.4797664671906703
3,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
4,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
5,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
6,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
7,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
8,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
9,-35.10898054320225,-1.2216206601619017,-1.2801901417251444
10,-35.75803792198812,-0.42436764203143157,-1.4420631979310359
11,-35.75803792198812,-0.42436764203143157,-1.4420631979310359
12,-35.04578022303474,0.17905269033844778,-1.888729568316303
13,-34.34270915935156,-0.6136597087348701,-1.7292621426337944
14,-35.04578022303474,0.17905269033844778,-1.888729568316303
15,-35.04578022303474,0.17905269033844778,-1.888729568316303
16,-33.18652712133215,0.6417601430058045,-1.6716116115731836
17,-33.18652712133215,0.6417601430058045,-1.6716116115731836
18,-33.18652712133215,0.6417601430058045,-1.6716116115731836
19,-34.124638464207976,-0.3127909665278549,-1.4625069980020746
20,-34.124638464207976,-0.3127909665278549,-1.4625069980020746
21,-33.42729633636077,-1.1579715364121907,-1.2904966755996672
22,-33.63161954089492,0.6926399703805881,-1.692960014904221
23,-35.08011066781455,0.4307596288518897,-1.979965505272426
24,-35.08011066781455,0.4307596288518897,-1.979965505272426
25,-35.86231404545853,-0.43827929071727695,-1.437207435801015
26,-35.08011066781455,0.4307596288518897,-1.979965505272426
27,-35.86231404545853,-0.43827929071727695,-1.437207435801015
28,-35.08011066781455,0.4307596288518897,-1.979965505272426
29,-34.37802301533799,-0.3373794962599069,-1.8291315636637724
30,-35.86231404545853,-0.43827929071727695,-1.437207435801015
31,-35.08011066781455,0.4307596288518897,-1.979965505272426
32,-35.08011066781455,0.4307596288518897,-1.979965505272426
33,-34.37802301533799,-0.3373794962599069,-1.8291315636637724
34,-34.37802301533799,-0.3373794962599069,-1.8291315636637724
35,-34.37802301533799,-0.3373794962599069,-1.8291315636637724
36,-32.43743611107021,0.1535075648616716,-1.6281490555134535
37,-34.05902666999356,-0.036867225746170774,-1.209432806390042
38,-34.918318583771025,-0.9331682649678965,-0.6573123435668584
39,-34.126481591772034,-0.33499384819277533,-1.102403272938865
40,-34.37551936514956,0.011911234835096098,-0.8691991138572265
41,-35.07292590639423,-1.2085487563397166,-0.9107668952430272
42,-35.30722676034745,-0.8774825831923356,-0.6729560347731285
43,-34.126481591772034,-0.33499384819277533,-1.102403272938865
44,-34.54208106439984,-0.27683842750619375,-1.121995472961741
45,-35.66996333305079,-0.5242228681521707,-1.7571904173909998
46,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
47,-35.30722676034745,-0.8774825831923356,-0.6729560347731285
48,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
49,-32.988971118999615,-0.14921672863748622,-1.520621480583499
50,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
51,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
52,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
53,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
54,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
55,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
56,-36.47964584495932,-1.3311149918102638,-1.2305621823229405
57,-36.47964584495932,-1.3311149918102638,-1.2305621823229405
58,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
59,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
60,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
61,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
62,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
63,-34.484833088683956,-0.35453620046322265,-1.8233829875167413
64,-36.47964584495932,-1.3311149918102638,-1.2305621823229405
65,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
66,-36.236840159927596,-2.0700395478454214,-1.080122058671005
67,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
68,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
69,-36.76267355318714,-1.245639590822869,-0.9066890702737118
70,-35.966894540065056,-0.4521861521385034,-1.4323116374499112
