,x,y,z
0,-0.05957,0.0056,0.39374
1,-0.05957,0.0056,0.39374
2,-0.05957,0.0056,0.39374
3,-0.05957,0.0056,0.39374
4,-0.05957,0.0056,0.39374
5,-0.05957,0.0056,0.39374
6,-0.05957,0.0056,0.39374
7,-0.05957,0.00586,0.39352
8,-0.05957,0.00586,0.39352
9,-0.05957,0.00586,0.39352
10,-0.05957,0.00586,0.39352
11,-0.05957,0.00586,0.39352
12,-0.05957,0.00586,0.39352
13,-0.05951,0.00609,0.39371
14,-0.05951,0.00609,0.39371
15,-0.0595,0.00595,0.39379
16,-0.05951,0.00609,0.39371
17,-0.0597,0.00623,0.39383
18,-0.05973,0.00614,0.3935
19,-0.05973,0.00614,0.3935
20,-0.0597,0.00634,0.39369
21,-0.05961,0.00606,0.39344
22,-0.05957,0.00627,0.39364
23,-0.05973,0.00614,0.3935
24,-0.05973,0.00626,0.39336
25,-0.0597,0.00634,0.39369
26,-0.05957,0.00627,0.39364
27,-0.0596,0.00618,0.3933
28,-0.05973,0.00626,0.39336
29,-0.05973,0.00626,0.39336
30,-0.05973,0.00626,0.39336
31,-0.05973,0.00626,0.39336
32,-0.05973,0.00626,0.39336
33,-0.05973,0.00626,0.39336
34,-0.05973,0.00626,0.39336
35,-0.05973,0.00626,0.39336
36,-0.05973,0.00626,0.39336
37,-0.05973,0.00626,0.39336
38,-0.05984,0.00627,0.39357
39,-0.05973,0.00626,0.39336
40,-0.05973,0.00626,0.39336
41,-0.05973,0.00626,0.39336
42,-0.05973,0.00626,0.39336
43,-0.05966,0.00635,0.39363
44,-0.05966,0.00635,0.39363
45,-0.05961,0.00633,0.39364
46,-0.05966,0.00635,0.39363
47,-0.05966,0.00635,0.39363
48,-0.05966,0.00635,0.39363
49,-0.05966,0.00635,0.39363
50,-0.05966,0.00635,0.39363
51,-0.05966,0.00635,0.39363
52,-0.05966,0.00635,0.39363
53,-0.05966,0.00635,0.39363
54,-0.05966,0.00635,0.39363
55,-0.05966,0.00635,0.39363
56,-0.05966,0.00635,0.39363
57,-0.05966,0.00635,0.39363
58,-0.05966,0.00635,0.39363
59,-0.05966,0.00635,0.39363
60,-0.05966,0.00635,0.39363
61,-0.05966,0.00635,0.39363
62,-0.05966,0.00635,0.39363
63,-0.05966,0.00635,0.39363
64,-0.05967,0.00648,0.39355
65,-0.05956,0.00647,0.39333
66,-0.05967,0.00648,0.39355
67,-0.05967,0.00648,0.39355
68,-0.0597,0.0064,0.39321
69,-0.05967,0.00648,0.39355
70,-0.0597,0.0064,0.39321
71,-0.0597,0.0064,0.39321
72,-0.05967,0.00648,0.39355
73,-0.05963,0.00669,0.39374
74,-0.05967,0.00648,0.39355
75,-0.05963,0.00636,0.39317
76,-0.05967,0.00648,0.39355
77,-0.05967,0.00648,0.39355
78,-0.05967,0.00648,0.39355
79,-0.05967,0.00648,0.39355
80,-0.05966,0.0066,0.39341
81,-0.0597,0.0064,0.39321
82,-0.05963,0.00669,0.39374
83,-0.05963,0.00669,0.39374
84,-0.05966,0.0066,0.39341
85,-0.05963,0.00669,0.39374
86,-0.05963,0.00669,0.39374
87,-0.05966,0.0066,0.39341
88,-0.05966,0.0066,0.39341
89,-0.05966,0.0066,0.39341
90,-0.05966,0.0066,0.39341
91,-0.05966,0.0066,0.39341
92,-0.05966,0.0066,0.39341
93,-0.05966,0.0066,0.39341
94,-0.05966,0.0066,0.39341
95,-0.05966,0.0066,0.39341
96,-0.05966,0.0066,0.39341
97,-0.05966,0.0066,0.39341
98,-0.05966,0.0066,0.39341
99,-0.05966,0.0066,0.39341
100,-0.05973,0.00666,0.39348
101,-0.05966,0.0066,0.39341
102,-0.05966,0.0066,0.39341
103,-0.05966,0.0066,0.39341
104,-0.05969,0.00651,0.39308
105,-0.05966,0.0066,0.39341
106,-0.05966,0.0066,0.39341
107,-0.05966,0.0066,0.39341
108,-0.05962,0.0066,0.39347
109,-0.05962,0.0066,0.39347
110,-0.05966,0.0066,0.39341
111,-0.05966,0.0066,0.39341
112,-0.05962,0.0066,0.39347
113,-0.05973,0.0068,0.39339
114,-0.05964,0.00663,0.393
115,-0.05969,0.00651,0.39308
116,-0.05964,0.00663,0.393
117,-0.05973,0.00666,0.39348
118,-0.05964,0.00663,0.393
