,x,y,z
0,-0.08737,0.08212,0.74179
1,-0.08742,0.08191,0.74157
2,-0.08737,0.08212,0.74179
3,-0.08742,0.08191,0.74157
4,-0.08742,0.08191,0.74157
5,-0.08737,0.08212,0.74179
6,-0.08737,0.08212,0.74179
7,-0.08733,0.08234,0.74173
8,-0.08733,0.08234,0.74173
9,-0.0874,0.08251,0.74185
10,-0.0874,0.08251,0.74185
11,-0.08755,0.08307,0.74291
12,-0.0874,0.08251,0.74185
13,-0.08755,0.08307,0.74291
14,-0.08741,0.08298,0.74342
15,-0.0874,0.08251,0.74185
16,-0.08737,0.0832,0.74336
17,-0.08755,0.08307,0.74291
18,-0.08751,0.08329,0.74286
19,-0.08751,0.08329,0.74286
20,-0.08752,0.08302,0.74112
21,-0.08752,0.08302,0.74112
22,-0.08752,0.08302,0.74112
23,-0.08738,0.08293,0.74162
24,-0.08752,0.08302,0.74112
25,-0.08724,0.08288,0.74015
26,-0.08717,0.08296,0.74075
27,-0.08752,0.08302,0.74112
28,-0.08724,0.08288,0.74015
29,-0.08724,0.08288,0.74015
30,-0.08724,0.08288,0.74015
31,-0.08717,0.08296,0.74075
32,-0.08724,0.08288,0.74015
33,-0.08717,0.08296,0.74075
34,-0.08726,0.08308,0.73997
35,-0.08726,0.08308,0.73997
36,-0.08726,0.08308,0.73997
37,-0.08719,0.08316,0.74055
38,-0.08719,0.08316,0.74055
39,-0.08719,0.08316,0.74055
40,-0.08726,0.08308,0.73997
41,-0.08726,0.08308,0.73997
42,-0.08726,0.08308,0.73997
43,-0.08719,0.08316,0.74055
44,-0.08719,0.08316,0.74055
45,-0.08719,0.08316,0.74055
46,-0.08726,0.08308,0.73997
47,-0.0876,0.08339,0.74105
48,-0.08719,0.08316,0.74055
49,-0.08719,0.08316,0.74055
50,-0.0876,0.08339,0.74105
51,-0.08719,0.08316,0.74055
52,-0.08719,0.08316,0.74055
53,-0.0876,0.08339,0.74105
54,-0.0876,0.08339,0.74105
55,-0.0876,0.08339,0.74105
56,-0.0876,0.08339,0.74105
57,-0.08728,0.08346,0.7403
58,-0.08742,0.08352,0.74179
59,-0.08742,0.08352,0.74179
60,-0.08756,0.0836,0.74128
61,-0.08728,0.08346,0.7403
62,-0.08752,0.08382,0.74123
63,-0.08756,0.0836,0.74128
64,-0.08742,0.08352,0.74179
65,-0.08742,0.08352,0.74179
66,-0.08742,0.08352,0.74179
67,-0.08756,0.0836,0.74128
68,-0.08756,0.0836,0.74128
69,-0.08724,0.08368,0.74026
70,-0.08752,0.08382,0.74123
71,-0.08724,0.08368,0.74026
72,-0.08752,0.08382,0.74123
73,-0.08752,0.08382,0.74123
74,-0.08752,0.08382,0.74123
75,-0.08752,0.08382,0.74123
76,-0.08752,0.08382,0.74123
77,-0.08752,0.08382,0.74123
78,-0.08752,0.08382,0.74123
79,-0.08752,0.08382,0.74123
80,-0.08752,0.08382,0.74123
81,-0.08752,0.08382,0.74123
82,-0.08752,0.08382,0.74123
83,-0.08752,0.08382,0.74123
84,-0.08752,0.08382,0.74123
85,-0.08752,0.08382,0.74123
86,-0.08752,0.08382,0.74123
87,-0.08752,0.08382,0.74123
88,-0.08752,0.08382,0.74123
89,-0.08752,0.08382,0.74123
90,-0.08752,0.08382,0.74123
91,-0.08752,0.08382,0.74123
92,-0.08752,0.08382,0.74123
93,-0.08752,0.08382,0.74123
94,-0.08752,0.08382,0.74123
95,-0.08752,0.08382,0.74123
96,-0.08752,0.08382,0.74123
97,-0.08752,0.08382,0.74123
98,-0.08752,0.08382,0.74123
99,-0.08752,0.08382,0.74123
100,-0.08752,0.08382,0.74123
101,-0.08737,0.08387,0.74005
102,-0.08752,0.08382,0.74123
103,-0.0874,0.08365,0.74011
104,-0.08752,0.08382,0.74123
105,-0.08752,0.08382,0.74123
106,-0.08752,0.08382,0.74123
107,-0.08753,0.0843,0.7428
108,-0.08753,0.0843,0.7428
109,-0.08743,0.08405,0.74016
110,-0.08752,0.08382,0.74123
111,-0.08753,0.0843,0.7428
112,-0.08752,0.08382,0.74123
113,-0.08753,0.0843,0.7428
114,-0.08739,0.08421,0.74331
115,-0.08753,0.0843,0.7428
116,-0.08753,0.0843,0.7428
117,-0.08753,0.0843,0.7428
118,-0.08753,0.0843,0.7428
119,-0.08754,0.08402,0.74106
120,-0.08753,0.0843,0.7428
121,-0.08754,0.08402,0.74106
122,-0.08752,0.08382,0.74123
123,-0.08753,0.0843,0.7428
124,-0.08721,0.08435,0.74205
125,-0.08753,0.0843,0.7428
126,-0.08722,0.08408,0.74031
127,-0.08748,0.0845,0.74301
128,-0.08754,0.08402,0.74106
129,-0.08748,0.0845,0.74301
130,-0.08743,0.08405,0.74016
