,x,y,z
0,-0.01364,0.08019,0.74211
1,-0.01364,0.08019,0.74211
2,-0.01364,0.08019,0.74211
3,-0.01364,0.08019,0.74211
4,-0.01364,0.08019,0.74211
5,-0.01364,0.08019,0.74211
6,-0.01364,0.08019,0.74211
7,-0.01364,0.08019,0.74211
8,-0.01391,0.0808,0.74545
9,-0.01391,0.0808,0.74545
10,-0.01391,0.0808,0.74545
11,-0.01391,0.0808,0.74545
12,-0.01361,0.08068,0.74285
13,-0.01363,0.08044,0.7424
14,-0.01332,0.0803,0.73966
15,-0.01363,0.08044,0.7424
16,-0.05592,-0.08541,0.40954
17,-0.05568,-0.08524,0.40867
18,-0.05568,-0.08524,0.40867
19,-0.05568,-0.08524,0.40867
20,-0.05568,-0.08524,0.40867
21,-0.05568,-0.08524,0.40867
22,-0.05568,-0.08524,0.40867
23,-0.05568,-0.08524,0.40867
24,-0.05568,-0.08524,0.40867
25,-0.05566,-0.08508,0.40845
26,-0.05568,-0.08524,0.40867
27,-0.05566,-0.08508,0.40845
28,-0.05539,-0.08528,0.40836
29,-0.05455,-0.08297,0.40975
30,-0.07475,-0.11005,0.41441
31,-0.07917,-0.06057,0.37166
32,-0.04628,-0.01573,0.36956
33,-0.03046,0.00136,0.37084
34,-0.02749,0.00942,0.3783
35,-0.02831,0.01762,0.38189
36,-0.02714,0.02185,0.38259
37,-0.02763,0.03077,0.38287
38,-0.02939,0.03846,0.38147
39,-0.03091,0.04179,0.38215
40,-0.03371,0.04341,0.38293
41,-0.0339,0.0414,0.3805
42,-0.0306,0.04008,0.37588
43,-0.02917,0.04132,0.37578
44,-0.02765,0.04156,0.3776
45,-0.02721,0.04233,0.37817
46,-0.02718,0.04239,0.37827
47,-0.02733,0.04234,0.37929
48,-0.02726,0.04211,0.37778
49,-0.0271,0.04175,0.37671
50,-0.02722,0.04183,0.37725
51,-0.02722,0.04174,0.37748
52,-0.02722,0.04174,0.37748
53,-0.02722,0.04174,0.37748
54,-0.02722,0.04174,0.37748
55,-0.02722,0.04174,0.37748
56,-0.02726,0.04159,0.37652
57,-0.02726,0.04159,0.37652
58,-0.02728,0.04147,0.37624
59,-0.02728,0.04147,0.37624
60,-0.02726,0.04151,0.37674
61,-0.02728,0.04147,0.37624
62,-0.02726,0.04151,0.37674
63,-0.02728,0.04147,0.37624
64,-0.02728,0.04147,0.37624
65,-0.02728,0.04139,0.37647
66,-0.02726,0.04151,0.37674
67,-0.02726,0.04159,0.37652
68,-0.02726,0.04159,0.37652
69,-0.02726,0.04159,0.37652
70,-0.02726,0.04159,0.37652
71,-0.02726,0.04159,0.37652
72,-0.02726,0.04159,0.37652
73,-0.02726,0.04159,0.37652
74,-0.02726,0.04159,0.37652
75,-0.02726,0.04159,0.37652
76,-0.02726,0.04151,0.37674
77,-0.02726,0.04159,0.37652
78,-0.02726,0.04159,0.37652
79,-0.02726,0.04159,0.37652
80,-0.02726,0.04159,0.37652
81,-0.02726,0.04151,0.37674
