,x,y,z
0,-0.03017,0.23833,1.09184
1,-0.03017,0.23833,1.09184
2,-0.03069,0.23989,1.0988
3,-0.03017,0.23833,1.09184
4,-0.03017,0.23833,1.09184
5,-0.03017,0.23833,1.09184
6,-0.03017,0.23833,1.09184
7,-0.03017,0.23833,1.09184
8,-0.03017,0.23833,1.09184
9,-0.03017,0.23833,1.09184
10,-0.02974,0.23705,1.08611
11,-0.02974,0.23705,1.08611
12,-0.02974,0.23721,1.0854
13,-0.03018,0.23852,1.0913
14,-0.02974,0.23721,1.0854
15,-0.02974,0.23721,1.0854
16,-0.03024,0.23911,1.09251
17,-0.03024,0.23911,1.09251
18,-0.03024,0.23911,1.09251
19,-0.02973,0.23764,1.08593
20,-0.02973,0.23764,1.08593
21,-0.03016,0.23892,1.09165
22,-0.0296,0.23868,1.09058
23,-0.02975,0.2378,1.08545
24,-0.02975,0.2378,1.08545
25,-0.02974,0.23824,1.08618
26,-0.02975,0.2378,1.08545
27,-0.02974,0.23824,1.08618
28,-0.02975,0.2378,1.08545
29,-0.03019,0.23913,1.09138
30,-0.02974,0.23824,1.08618
31,-0.02975,0.2378,1.08545
32,-0.02975,0.2378,1.08545
33,-0.03019,0.23913,1.09138
34,-0.03019,0.23913,1.09138
35,-0.03019,0.23913,1.09138
36,-0.03069,0.24107,1.09861
37,-0.03024,0.24017,1.09338
38,-0.03022,0.24056,1.09387
39,-0.03023,0.24077,1.09341
40,-0.03009,0.2417,1.09892
41,-0.02971,0.23921,1.08649
42,-0.02957,0.24014,1.09202
43,-0.03023,0.24077,1.09341
44,-0.02958,0.24034,1.09152
45,-0.02988,0.23792,1.08075
46,-0.03018,0.24033,1.09145
47,-0.02957,0.24014,1.09202
48,-0.02973,0.23943,1.08625
49,-0.03003,0.24123,1.09667
50,-0.03018,0.24033,1.09145
51,-0.02973,0.23943,1.08625
52,-0.02973,0.23943,1.08625
53,-0.03018,0.24033,1.09145
54,-0.03018,0.24033,1.09145
55,-0.03018,0.24033,1.09145
56,-0.02986,0.23829,1.08116
57,-0.02986,0.23829,1.08116
58,-0.03018,0.24033,1.09145
59,-0.02973,0.23943,1.08625
60,-0.03018,0.24033,1.09145
61,-0.02973,0.23943,1.08625
62,-0.02973,0.23943,1.08625
63,-0.03018,0.24033,1.09145
64,-0.02986,0.23829,1.08116
65,-0.02973,0.23943,1.08625
66,-0.02965,0.23912,1.08483
67,-0.02973,0.23943,1.08625
68,-0.02973,0.23943,1.08625
69,-0.02972,0.23981,1.08667
70,-0.02973,0.23943,1.08625
71,-0.02972,0.23981,1.08667
72,-0.02973,0.23943,1.08625
73,-0.02973,0.23943,1.08625
74,-0.02973,0.23943,1.08625
75,-0.02972,0.23981,1.08667
76,-0.02972,0.23981,1.08667
77,-0.02973,0.23943,1.08625
78,-0.02973,0.23943,1.08625
79,-0.02972,0.23981,1.08667
80,-0.03017,0.24072,1.09197
81,-0.03017,0.24072,1.09197
82,-0.02973,0.23943,1.08625
83,-0.02973,0.23943,1.08625
84,-0.02973,0.23943,1.08625
85,-0.03017,0.24072,1.09197
86,-0.02973,0.23943,1.08625
87,-0.02972,0.23981,1.08667
88,-0.02973,0.23943,1.08625
89,-0.02973,0.23943,1.08625
90,-0.02973,0.23943,1.08625
91,-0.02973,0.23943,1.08625
92,-0.03017,0.24072,1.09197
93,-0.02972,0.23981,1.08667
94,-0.02972,0.23981,1.08667
95,-0.02972,0.23981,1.08667
96,-0.02973,0.23943,1.08625
97,-0.02973,0.23943,1.08625
98,-0.02973,0.23943,1.08625
99,-0.03017,0.24072,1.09197
100,-0.02973,0.23943,1.08625
101,-0.02973,0.23943,1.08625
102,-0.03017,0.24072,1.09197
103,-0.03017,0.24072,1.09197
104,-0.03017,0.24072,1.09197
105,-0.02973,0.23943,1.08625
106,-0.02973,0.23943,1.08625
107,-0.02972,0.23981,1.08667
108,-0.02973,0.24002,1.08624
109,-0.02974,0.23959,1.08555
110,-0.02973,0.23943,1.08625
111,-0.02974,0.23959,1.08555
112,-0.02974,0.23959,1.08555
113,-0.02974,0.23959,1.08555
114,-0.02973,0.24002,1.08624
115,-0.03018,0.24092,1.09144
116,-0.02973,0.24002,1.08624
117,-0.02973,0.23943,1.08625
118,-0.02973,0.24002,1.08624
119,-0.02974,0.23959,1.08555
120,-0.02973,0.24002,1.08624
121,-0.02974,0.23959,1.08555
122,-0.03024,0.24151,1.09266
123,-0.03024,0.24151,1.09266
124,-0.02973,0.24002,1.08624
125,-0.03024,0.24151,1.09266
126,-0.03024,0.24151,1.09266
127,-0.03018,0.24092,1.09144
128,-0.03018,0.24092,1.09144
129,-0.02974,0.23959,1.08555
130,-0.03024,0.24151,1.09266
131,-0.03024,0.24151,1.09266
