,x,y,z
0,-0.08157,0.24306,1.08761
1,-0.08161,0.24337,1.08758
2,-0.08157,0.24306,1.08761
3,-0.08161,0.24337,1.08758
4,-0.08161,0.24337,1.08758
5,-0.08161,0.24337,1.08758
6,-0.08177,0.2432,1.08588
7,-0.08115,0.24231,1.08223
8,-0.08098,0.24248,1.08392
9,-0.08115,0.24231,1.08223
10,-0.08115,0.24231,1.08223
11,-0.08118,0.24262,1.0822
12,-0.08118,0.24262,1.0822
13,-0.08071,0.24236,1.08005
14,-0.08071,0.24236,1.08005
15,-0.08077,0.24207,1.07996
16,-0.08071,0.24236,1.08005
17,-0.0808,0.24115,1.0762
18,-0.08123,0.24171,1.07848
19,-0.08077,0.24207,1.07996
20,-0.08141,0.24199,1.07966
21,-0.08077,0.24207,1.07996
22,-0.08134,0.24324,1.08344
23,-0.08134,0.24324,1.08344
24,-0.08134,0.24324,1.08344
25,-0.08137,0.2423,1.07962
26,-0.08134,0.24324,1.08344
27,-0.08128,0.24353,1.08355
28,-0.08134,0.24324,1.08344
29,-0.08077,0.24207,1.07996
30,-0.08066,0.24263,1.0799
31,-0.08128,0.24353,1.08355
32,-0.08072,0.24236,1.07985
33,-0.08066,0.24263,1.0799
34,-0.08066,0.24263,1.0799
35,-0.08128,0.24353,1.08355
36,-0.08134,0.24324,1.08344
37,-0.08066,0.24263,1.0799
38,-0.08134,0.24324,1.08344
39,-0.08066,0.24263,1.0799
40,-0.08134,0.24324,1.08344
41,-0.08066,0.24263,1.0799
42,-0.08134,0.24324,1.08344
43,-0.08134,0.24324,1.08344
44,-0.08123,0.24381,1.0834
45,-0.08123,0.24381,1.0834
46,-0.08127,0.24412,1.08339
47,-0.08123,0.24381,1.0834
48,-0.0806,0.2429,1.0797
49,-0.08072,0.24236,1.07985
50,-0.08127,0.24412,1.08339
51,-0.0806,0.2429,1.0797
52,-0.0806,0.2429,1.0797
53,-0.0806,0.2429,1.0797
54,-0.08127,0.24412,1.08339
55,-0.08123,0.24381,1.0834
56,-0.08123,0.24381,1.0834
57,-0.08127,0.24412,1.08339
58,-0.08055,0.2437,1.08166
59,-0.08055,0.2437,1.08166
60,-0.08049,0.24398,1.08173
61,-0.08058,0.24348,1.07972
62,-0.08058,0.24348,1.07972
63,-0.08055,0.2437,1.08166
64,-0.0812,0.24439,1.08343
65,-0.08055,0.2437,1.08166
66,-0.08064,0.24322,1.07973
67,-0.08049,0.24398,1.08173
68,-0.08066,0.24381,1.08004
69,-0.08055,0.2437,1.08166
70,-0.08049,0.24398,1.08173
71,-0.08066,0.24381,1.08004
72,-0.08066,0.24381,1.08004
73,-0.08066,0.24381,1.08004
74,-0.08066,0.24381,1.08004
75,-0.08066,0.24381,1.08004
76,-0.08066,0.24381,1.08004
77,-0.08066,0.24381,1.08004
78,-0.08066,0.24381,1.08004
79,-0.08066,0.24381,1.08004
80,-0.08066,0.24381,1.08004
81,-0.08066,0.24381,1.08004
82,-0.08066,0.24381,1.08004
83,-0.08066,0.24381,1.08004
84,-0.08066,0.24381,1.08004
85,-0.08066,0.24381,1.08004
86,-0.08066,0.24381,1.08004
87,-0.08066,0.24381,1.08004
88,-0.08066,0.24381,1.08004
89,-0.08066,0.24381,1.08004
90,-0.08066,0.24381,1.08004
91,-0.08066,0.24381,1.08004
92,-0.08066,0.24381,1.08004
93,-0.08066,0.24381,1.08004
94,-0.08066,0.24381,1.08004
95,-0.08066,0.24381,1.08004
96,-0.08066,0.24381,1.08004
97,-0.08066,0.24381,1.08004
98,-0.08066,0.24381,1.08004
99,-0.08066,0.24381,1.08004
100,-0.08066,0.24381,1.08004
101,-0.08066,0.24381,1.08004
102,-0.08066,0.24381,1.08004
103,-0.08066,0.24381,1.08004
104,-0.08066,0.24381,1.08004
105,-0.08066,0.24381,1.08004
106,-0.08066,0.24381,1.08004
107,-0.08066,0.24381,1.08004
108,-0.08066,0.24381,1.08004
109,-0.08066,0.24381,1.08004
110,-0.08066,0.24381,1.08004
111,-0.08066,0.24381,1.08004
112,-0.08066,0.24381,1.08004
113,-0.08066,0.24381,1.08004
114,-0.08066,0.24381,1.08004
115,-0.0807,0.24412,1.08004
116,-0.0807,0.24412,1.08004
117,-0.0807,0.24412,1.08004
118,-0.08066,0.24381,1.08004
119,-0.08066,0.24381,1.08004
120,-0.08066,0.24381,1.08004
121,-0.08066,0.24381,1.08004
122,-0.0807,0.24412,1.08004
123,-0.0807,0.24412,1.08004
124,-0.08066,0.24381,1.08004
125,-0.08066,0.24381,1.08004
126,-0.08066,0.24381,1.08004
127,-0.0806,0.24459,1.08194
128,-0.0807,0.24412,1.08004
129,-0.0807,0.24412,1.08004
130,-0.0807,0.24412,1.08004
131,-0.0807,0.24412,1.08004
132,-0.0807,0.24412,1.08004
133,-0.0807,0.24412,1.08004
134,-0.0807,0.24412,1.08004
135,-0.0806,0.24459,1.08194
136,-0.0807,0.24412,1.08004
137,-0.0807,0.24412,1.08004
138,-0.0807,0.24412,1.08004
139,-0.0807,0.24412,1.08004
140,-0.08077,0.24443,1.08025
141,-0.0806,0.24459,1.08194
142,-0.0807,0.24412,1.08004
143,-0.0807,0.24412,1.08004
144,-0.0807,0.24412,1.08004
145,-0.0806,0.24459,1.08194
146,-0.0807,0.24412,1.08004
147,-0.0807,0.24412,1.08004
148,-0.0806,0.24459,1.08194
149,-0.0807,0.24412,1.08004
150,-0.0807,0.24412,1.08004
151,-0.0807,0.24412,1.08004
152,-0.08077,0.24443,1.08025
153,-0.08077,0.24443,1.08025
