,x,y,z
0,-0.0712,0.08308,0.74172
1,-0.07076,0.08276,0.73909
2,-0.07074,0.08292,0.73864
3,-0.0712,0.08308,0.74172
4,-0.07118,0.08324,0.74131
5,-0.0712,0.08308,0.74172
6,-0.07074,0.08292,0.73864
7,-0.07074,0.08292,0.73864
8,-0.07074,0.08292,0.73864
9,-0.07074,0.08292,0.73864
10,-0.07076,0.0834,0.7393
11,-0.07075,0.08316,0.7389
12,-0.07074,0.08357,0.73891
13,-0.07117,0.08365,0.7411
14,-0.07117,0.08365,0.7411
15,-0.07074,0.08357,0.73891
16,-0.07118,0.08387,0.74295
17,-0.07075,0.0838,0.7408
18,-0.07075,0.0838,0.7408
19,-0.07075,0.0838,0.7408
20,-0.07075,0.0838,0.7408
21,-0.07075,0.08373,0.73869
22,-0.07119,0.08405,0.74135
23,-0.07119,0.08405,0.74135
24,-0.07076,0.08397,0.73913
25,-0.07024,0.0836,0.73607
26,-0.07076,0.08397,0.73913
27,-0.07024,0.0836,0.73607
28,-0.07076,0.08397,0.73913
29,-0.07076,0.08397,0.73913
30,-0.07076,0.08397,0.73913
31,-0.07024,0.0836,0.73607
32,-0.07024,0.0836,0.73607
33,-0.07024,0.0836,0.73607
34,-0.07024,0.0836,0.73607
35,-0.07076,0.08397,0.73913
36,-0.07024,0.0836,0.73607
37,-0.07024,0.0836,0.73607
38,-0.07024,0.0836,0.73607
39,-0.07076,0.08421,0.73934
40,-0.07024,0.0836,0.73607
41,-0.07024,0.0836,0.73607
42,-0.07076,0.08421,0.73934
43,-0.07076,0.08421,0.73934
44,-0.07076,0.08421,0.73934
45,-0.07076,0.08421,0.73934
46,-0.07076,0.08421,0.73934
47,-0.07076,0.08421,0.73934
48,-0.07076,0.08421,0.73934
49,-0.07076,0.08421,0.73934
50,-0.07076,0.08421,0.73934
51,-0.07076,0.08421,0.73934
52,-0.07074,0.08438,0.73895
53,-0.07076,0.08421,0.73934
54,-0.07024,0.08383,0.73624
55,-0.07074,0.08438,0.73895
56,-0.07024,0.08383,0.73624
57,-0.07024,0.08424,0.73786
58,-0.07026,0.08408,0.73826
59,-0.07024,0.08424,0.73786
60,-0.07023,0.08417,0.73574
61,-0.07075,0.08454,0.73873
62,-0.07025,0.084,0.73612
63,-0.07023,0.08417,0.73574
64,-0.07023,0.08417,0.73574
65,-0.07023,0.08417,0.73574
66,-0.07023,0.08417,0.73574
67,-0.07023,0.08417,0.73574
68,-0.07023,0.08417,0.73574
69,-0.07023,0.08417,0.73574
70,-0.07075,0.08478,0.73898
71,-0.07073,0.08494,0.73852
72,-0.07075,0.08478,0.73898
73,-0.07075,0.08478,0.73898
74,-0.07075,0.08478,0.73898
75,-0.07073,0.08494,0.73852
76,-0.07075,0.08478,0.73898
77,-0.07073,0.08494,0.73852
78,-0.07073,0.08494,0.73852
79,-0.07073,0.08494,0.73852
80,-0.07073,0.08494,0.73852
81,-0.07075,0.08478,0.73898
82,-0.07073,0.08494,0.73852
83,-0.07073,0.08494,0.73852
84,-0.07073,0.08494,0.73852
85,-0.07073,0.08494,0.73852
86,-0.07073,0.08516,0.74032
87,-0.07073,0.08516,0.74032
88,-0.07073,0.08494,0.73852
89,-0.07073,0.08494,0.73852
90,-0.07023,0.0848,0.73743
91,-0.07023,0.0848,0.73743
92,-0.07073,0.08516,0.74032
93,-0.07023,0.0848,0.73743
94,-0.07023,0.0848,0.73743
95,-0.07023,0.0848,0.73743
96,-0.07075,0.08542,0.74089
97,-0.07023,0.0848,0.73743
98,-0.07023,0.0848,0.73743
99,-0.07023,0.0848,0.73743
100,-0.07023,0.0848,0.73743
101,-0.07023,0.0848,0.73743
102,-0.07022,0.08473,0.73534
103,-0.07024,0.08497,0.73578
104,-0.07024,0.08505,0.73791
105,-0.07024,0.08497,0.73578
106,-0.07024,0.08505,0.73791
107,-0.07024,0.08497,0.73578
108,-0.07024,0.08497,0.73578
109,-0.07024,0.08497,0.73578
110,-0.07025,0.08481,0.73616
111,-0.07036,0.08541,0.73933
112,-0.07024,0.08497,0.73578
