,x,y,z
0,-0.00418,-0.01116,0.35333
1,-0.00418,-0.01116,0.35333
2,-0.00412,-0.01115,0.3535
3,-0.00412,-0.01115,0.3535
4,-0.00418,-0.01116,0.35333
5,-0.00429,-0.01103,0.35374
6,-0.00408,-0.01123,0.35345
7,-0.0041,-0.01104,0.35345
8,-0.00406,-0.01096,0.35356
9,-0.00412,-0.01094,0.35338
10,-0.00408,-0.01086,0.35349
11,-0.00412,-0.01097,0.35339
12,-0.00408,-0.01086,0.35349
13,-0.00408,-0.01086,0.35349
14,-0.00418,-0.01094,0.35321
15,-0.00412,-0.01097,0.35339
16,-0.00412,-0.01094,0.35338
17,-0.00412,-0.01094,0.35338
18,-0.00406,-0.01075,0.35344
19,-0.00418,-0.01079,0.35337
20,-0.00423,-0.0108,0.35379
21,-0.00412,-0.01078,0.35354
22,-0.00422,-0.01065,0.35395
23,-0.00416,-0.01068,0.35332
24,-0.00416,-0.01068,0.35332
25,-0.00416,-0.01068,0.35332
26,-0.00408,-0.01078,0.35276
27,-0.00416,-0.01068,0.35332
28,-0.00416,-0.01068,0.35332
29,-0.00404,-0.0107,0.35286
30,-0.00404,-0.0107,0.35286
31,-0.00404,-0.0107,0.35286
32,-0.00427,-0.01075,0.35344
33,-0.00397,-0.01069,0.35304
34,-0.00408,-0.01078,0.35276
35,-0.00404,-0.0107,0.35286
36,-0.00404,-0.0107,0.35286
37,-0.00399,-0.01059,0.35296
38,-0.00404,-0.0107,0.35286
39,-0.00404,-0.0107,0.35286
40,-0.00399,-0.01059,0.35296
41,-0.00399,-0.01059,0.35296
42,-0.00406,-0.01059,0.35279
43,-0.00395,-0.01051,0.35307
44,-0.00393,-0.01062,0.35314
45,-0.00406,-0.01059,0.35279
46,-0.00395,-0.01051,0.35307
47,-0.00395,-0.01051,0.35307
48,-0.00406,-0.01059,0.35279
49,-0.00395,-0.01051,0.35307
50,-0.00395,-0.01051,0.35307
51,-0.00401,-0.01051,0.3529
52,-0.00395,-0.01051,0.35307
53,-0.00399,-0.01059,0.35296
54,-0.00399,-0.01059,0.35296
55,-0.00406,-0.01038,0.35348
56,-0.00395,-0.01051,0.35307
57,-0.00394,-0.01031,0.35336
58,-0.00406,-0.01038,0.35348
59,-0.00406,-0.01038,0.35348
60,-0.00406,-0.01038,0.35348
61,-0.00406,-0.01038,0.35348
62,-0.00407,-0.01033,0.35288
63,-0.00406,-0.01038,0.35348
64,-0.00406,-0.01038,0.35348
65,-0.00382,-0.01033,0.3529
66,-0.00407,-0.01033,0.35288
67,-0.00418,-0.0102,0.35329
68,-0.00418,-0.0102,0.35329
69,-0.00397,-0.01031,0.35337
70,-0.00406,-0.01022,0.35283
71,-0.00397,-0.0104,0.353
72,-0.00418,-0.0102,0.35329
73,-0.00401,-0.0103,0.35278
74,-0.00406,-0.01022,0.35283
75,-0.00399,-0.01022,0.353
76,-0.00399,-0.01022,0.353
77,-0.00418,-0.0102,0.35329
78,-0.00403,-0.01041,0.35282
79,-0.00399,-0.01022,0.353
80,-0.00412,-0.01019,0.35346
81,-0.00399,-0.01022,0.353
82,-0.00399,-0.01022,0.353
83,-0.00399,-0.01022,0.353
84,-0.00412,-0.01019,0.35346
85,-0.00388,-0.01015,0.35289
86,-0.00395,-0.01029,0.35295
87,-0.00406,-0.01022,0.35283
88,-0.00399,-0.01022,0.353
89,-0.0041,-0.01008,0.35341
90,-0.00399,-0.01022,0.353
91,-0.00399,-0.01022,0.353
92,-0.00397,-0.01011,0.35296
93,-0.00399,-0.01001,0.3533
94,-0.0041,-0.01008,0.35341
95,-0.00399,-0.01022,0.353
96,-0.00399,-0.01022,0.353
97,-0.00397,-0.01011,0.35296
98,-0.00397,-0.01011,0.35296
