,x,y,z
0,-0.00326,0.29604,1.04083
1,-0.00326,0.29604,1.04083
2,-0.00326,0.29604,1.04083
3,-0.00326,0.29604,1.04083
4,-0.00326,0.29604,1.04083
5,-0.00326,0.29604,1.04083
6,-0.00326,0.29604,1.04083
7,-0.00355,0.29475,1.03646
8,-0.00329,0.29633,1.04084
9,-0.00358,0.29502,1.03641
10,-0.00358,0.29502,1.03641
11,-0.00332,0.29414,1.03344
12,-0.00358,0.29502,1.03641
13,-0.00332,0.29414,1.03344
14,-0.00355,0.29529,1.03638
15,-0.00355,0.29529,1.03638
16,-0.00355,0.29529,1.03638
17,-0.00355,0.29529,1.03638
18,-0.00355,0.29529,1.03638
19,-0.00358,0.29559,1.0365
20,-0.00358,0.29659,1.03806
21,-0.00355,0.29688,1.03815
22,-0.00355,0.29688,1.03815
23,-0.00355,0.29688,1.03815
24,-0.00323,0.29556,1.03367
25,-0.00388,0.29718,1.04093
26,-0.00355,0.29688,1.03815
27,-0.00329,0.29746,1.04098
28,-0.00355,0.29588,1.0366
29,-0.00352,0.29614,1.0365
30,-0.00352,0.29614,1.0365
31,-0.00352,0.29614,1.0365
32,-0.00326,0.29772,1.04089
33,-0.003,0.29687,1.03803
34,-0.00326,0.29772,1.04089
35,-0.00326,0.29772,1.04089
36,-0.00329,0.29804,1.04108
37,-0.00326,0.29772,1.04089
38,-0.00326,0.29772,1.04089
39,-0.00329,0.29804,1.04108
40,-0.00326,0.29587,1.03384
41,-0.00326,0.29587,1.03384
42,-0.00355,0.29645,1.03668
43,-0.00329,0.29614,1.03381
44,-0.00355,0.29645,1.03668
45,-0.00329,0.29614,1.03381
46,-0.00329,0.29614,1.03381
47,-0.00326,0.29587,1.03384
48,-0.00358,0.29672,1.03664
49,-0.00326,0.29587,1.03384
50,-0.003,0.29745,1.03823
51,-0.00329,0.29614,1.03381
52,-0.00329,0.29614,1.03381
53,-0.00326,0.29643,1.0339
54,-0.00326,0.29587,1.03384
55,-0.00355,0.29645,1.03668
56,-0.00356,0.29557,1.03101
57,-0.00329,0.29614,1.03381
58,-0.00329,0.29614,1.03381
59,-0.00358,0.29672,1.03664
60,-0.00273,0.29905,1.04265
61,-0.00302,0.29772,1.03819
62,-0.00302,0.29772,1.03819
63,-0.00329,0.29714,1.03536
64,-0.00356,0.29801,1.03827
65,-0.00302,0.29772,1.03819
66,-0.00358,0.29582,1.03093
67,-0.00328,0.2986,1.04112
68,-0.00329,0.29714,1.03536
69,-0.00331,0.29639,1.03372
70,-0.00302,0.29772,1.03819
71,-0.00325,0.29885,1.04104
72,-0.00358,0.29728,1.0367
73,-0.00302,0.29772,1.03819
74,-0.00302,0.29772,1.03819
75,-0.00358,0.29728,1.0367
76,-0.00328,0.2986,1.04112
77,-0.00327,0.29742,1.03535
78,-0.00358,0.29582,1.03093
79,-0.00331,0.29639,1.03372
80,-0.00331,0.29639,1.03372
81,-0.00328,0.2986,1.04112
82,-0.00328,0.2986,1.04112
83,-0.00355,0.29755,1.03666
84,-0.00325,0.29885,1.04104
85,-0.00355,0.29755,1.03666
86,-0.00358,0.29728,1.0367
87,-0.00329,0.29668,1.03375
88,-0.00355,0.29755,1.03666
89,-0.00328,0.2986,1.04112
90,-0.00329,0.29668,1.03375
91,-0.00355,0.29755,1.03666
92,-0.00358,0.29582,1.03093
93,-0.00382,0.29698,1.03386
94,-0.00358,0.29728,1.0367
95,-0.00331,0.29639,1.03372
96,-0.00355,0.29755,1.03666
97,-0.00331,0.29639,1.03372
98,-0.00355,0.29755,1.03666
99,-0.00355,0.29755,1.03666
100,-0.00355,0.29755,1.03666
101,-0.00353,0.29827,1.0382
102,-0.00382,0.29698,1.03386
103,-0.00382,0.29698,1.03386
104,-0.00358,0.29728,1.0367
105,-0.00329,0.29668,1.03375
106,-0.00331,0.29639,1.03372
107,-0.00358,0.29728,1.0367
108,-0.00329,0.29668,1.03375
109,-0.00329,0.29668,1.03375
110,-0.00355,0.29755,1.03666
111,-0.00329,0.29668,1.03375
112,-0.00355,0.29755,1.03666
113,-0.00355,0.29755,1.03666
114,-0.00329,0.29668,1.03375
115,-0.00355,0.29755,1.03666
116,-0.00355,0.29755,1.03666
117,-0.00355,0.29755,1.03666
118,-0.00355,0.29755,1.03666
119,-0.00329,0.29668,1.03375
120,-0.00355,0.29755,1.03666
121,-0.00358,0.29728,1.0367
122,-0.00329,0.29668,1.03375
123,-0.00329,0.29668,1.03375
124,-0.00355,0.29755,1.03666
125,-0.00355,0.29755,1.03666
126,-0.00384,0.29915,1.04109
127,-0.00355,0.29755,1.03666
128,-0.00329,0.29668,1.03375
129,-0.00329,0.29668,1.03375
130,-0.00329,0.29668,1.03375
131,-0.00326,0.29697,1.03384
132,-0.00355,0.29755,1.03666
133,-0.00355,0.29755,1.03666
134,-0.00355,0.29755,1.03666
135,-0.00355,0.29755,1.03666
136,-0.00384,0.29915,1.04109
137,-0.00329,0.29668,1.03375
138,-0.00355,0.29755,1.03666
139,-0.00355,0.29755,1.03666
