,x,y,z
0,-0.03303,0.28603,1.05612
1,-0.03303,0.28603,1.05612
2,-0.03303,0.28603,1.05612
3,-0.03303,0.28603,1.05612
4,-0.03309,0.28633,1.05629
5,-0.03303,0.28603,1.05612
6,-0.03299,0.28634,1.05612
7,-0.03303,0.28661,1.05603
8,-0.03303,0.28661,1.05603
9,-0.03332,0.28716,1.05788
10,-0.03332,0.28716,1.05788
11,-0.03303,0.28661,1.05603
12,-0.03298,0.28692,1.05603
13,-0.03327,0.28745,1.05783
14,-0.0331,0.28585,1.05264
15,-0.03292,0.28716,1.05602
16,-0.03296,0.28745,1.05598
17,-0.03296,0.28745,1.05598
18,-0.03317,0.28642,1.05251
19,-0.03296,0.28745,1.05598
20,-0.03314,0.28614,1.0526
21,-0.03296,0.28745,1.05598
22,-0.03302,0.28776,1.05622
23,-0.03296,0.28745,1.05598
24,-0.03296,0.28745,1.05598
25,-0.03317,0.28642,1.05251
26,-0.03324,0.28672,1.0527
27,-0.03324,0.28672,1.0527
28,-0.03296,0.28745,1.05598
29,-0.03302,0.28776,1.05622
30,-0.03296,0.28745,1.05598
31,-0.03302,0.28776,1.05622
32,-0.03302,0.28776,1.05622
33,-0.03324,0.28672,1.0527
34,-0.03296,0.28745,1.05598
35,-0.03302,0.28776,1.05622
36,-0.03302,0.28776,1.05622
37,-0.03302,0.28776,1.05622
38,-0.03302,0.28776,1.05622
39,-0.03302,0.28776,1.05622
40,-0.03324,0.28672,1.0527
41,-0.03324,0.28672,1.0527
42,-0.03296,0.28745,1.05598
43,-0.03324,0.28672,1.0527
44,-0.03324,0.28672,1.0527
45,-0.03302,0.28776,1.05622
46,-0.03332,0.28832,1.05807
47,-0.03338,0.28863,1.05832
48,-0.03302,0.28776,1.05622
49,-0.03324,0.28672,1.0527
50,-0.03302,0.28776,1.05622
51,-0.03353,0.28728,1.05461
52,-0.03356,0.2879,1.05484
53,-0.03338,0.28863,1.05832
54,-0.03329,0.287,1.05283
55,-0.03349,0.28758,1.05459
56,-0.03298,0.28807,1.05622
57,-0.0336,0.28759,1.05481
58,-0.03302,0.28891,1.0564
59,-0.03356,0.2879,1.05484
60,-0.03302,0.28891,1.0564
61,-0.03356,0.2879,1.05484
62,-0.03338,0.28921,1.05822
63,-0.03302,0.28891,1.0564
64,-0.03338,0.28921,1.05822
65,-0.03297,0.28786,1.05471
66,-0.03295,0.2886,1.05616
67,-0.03302,0.28891,1.0564
68,-0.03302,0.28891,1.0564
69,-0.03302,0.28891,1.0564
70,-0.03302,0.28891,1.0564
71,-0.03302,0.28891,1.0564
72,-0.03302,0.28891,1.0564
73,-0.03302,0.28891,1.0564
74,-0.03302,0.28891,1.0564
75,-0.03302,0.28891,1.0564
76,-0.03302,0.28891,1.0564
77,-0.03302,0.28891,1.0564
78,-0.03302,0.28891,1.0564
79,-0.03302,0.28891,1.0564
80,-0.03302,0.28891,1.0564
81,-0.03302,0.28891,1.0564
82,-0.03302,0.28891,1.0564
83,-0.03302,0.28891,1.0564
84,-0.03302,0.28891,1.0564
85,-0.03302,0.28891,1.0564
86,-0.03302,0.28891,1.0564
87,-0.03302,0.28891,1.0564
88,-0.03302,0.28891,1.0564
89,-0.03323,0.28786,1.05289
90,-0.03302,0.28891,1.0564
91,-0.03298,0.28922,1.05641
92,-0.03302,0.28891,1.0564
93,-0.03302,0.28891,1.0564
94,-0.03302,0.28891,1.0564
95,-0.03302,0.28891,1.0564
96,-0.03302,0.28891,1.0564
97,-0.03302,0.28891,1.0564
98,-0.03302,0.28891,1.0564
99,-0.03302,0.28891,1.0564
100,-0.03298,0.28922,1.05641
101,-0.03302,0.28891,1.0564
102,-0.03298,0.28922,1.05641
103,-0.03302,0.28891,1.0564
104,-0.03302,0.28891,1.0564
105,-0.03327,0.28975,1.05821
106,-0.03319,0.28817,1.05292
107,-0.03302,0.28891,1.0564
108,-0.03323,0.28786,1.05289
109,-0.03319,0.28817,1.05292
110,-0.03302,0.28891,1.0564
111,-0.03319,0.28817,1.05292
112,-0.03302,0.28891,1.0564
113,-0.03319,0.28817,1.05292
114,-0.03327,0.28975,1.05821
115,-0.03319,0.28817,1.05292
116,-0.03323,0.28786,1.05289
117,-0.03298,0.28922,1.05641
118,-0.03319,0.28817,1.05292
119,-0.03298,0.28922,1.05641
120,-0.03319,0.28817,1.05292
121,-0.03319,0.28817,1.05292
122,-0.03327,0.28975,1.05821
123,-0.03302,0.28891,1.0564
124,-0.03319,0.28817,1.05292
125,-0.03298,0.28922,1.05641
126,-0.03305,0.28918,1.05628
127,-0.03349,0.28873,1.05478
128,-0.03323,0.28786,1.05289
129,-0.03319,0.28817,1.05292
130,-0.03323,0.28786,1.05289
131,-0.03323,0.28844,1.05279
132,-0.03319,0.28817,1.05292
133,-0.03327,0.28975,1.05821
134,-0.03349,0.28873,1.05478
135,-0.03331,0.29004,1.05815
136,-0.03302,0.2895,1.05632
137,-0.03327,0.28812,1.05272
138,-0.03302,0.2895,1.05632
139,-0.03349,0.28873,1.05478
140,-0.03349,0.28873,1.05478
141,-0.03302,0.2895,1.05632
142,-0.03323,0.28844,1.05279
143,-0.03349,0.28873,1.05478
144,-0.03331,0.29004,1.05815
