,x,y,z
0,-0.01331,0.02638,0.36702
1,-0.0134,0.02627,0.36674
2,-0.0134,0.02627,0.36674
3,-0.01331,0.02638,0.36702
4,-0.01332,0.0265,0.36694
5,-0.01346,0.02631,0.36679
6,-0.01341,0.02639,0.36666
7,-0.01341,0.02639,0.36666
8,-0.01341,0.02639,0.36666
9,-0.01341,0.02639,0.36666
10,-0.0135,0.02657,0.36651
11,-0.01348,0.02651,0.36651
12,-0.01347,0.02681,0.36683
13,-0.01342,0.02651,0.36639
14,-0.01333,0.02673,0.36678
15,-0.01333,0.02673,0.36678
16,-0.0134,0.0268,0.36671
17,-0.0134,0.0268,0.36671
18,-0.01335,0.02662,0.36637
19,-0.01342,0.02662,0.3665
20,-0.01349,0.02669,0.36643
21,-0.01341,0.02663,0.36631
22,-0.01356,0.02669,0.36655
23,-0.01335,0.02662,0.36637
24,-0.01349,0.02669,0.36643
25,-0.01349,0.02669,0.36643
26,-0.01349,0.02669,0.36643
27,-0.01356,0.02669,0.36655
28,-0.01355,0.02681,0.36647
29,-0.01355,0.02681,0.36647
30,-0.01349,0.02669,0.36643
31,-0.01346,0.02692,0.36675
32,-0.01349,0.0268,0.36635
33,-0.0134,0.02692,0.36663
34,-0.01357,0.02687,0.36646
35,-0.01341,0.02673,0.36642
36,-0.01355,0.02681,0.36647
37,-0.01341,0.02673,0.36642
38,-0.01349,0.0268,0.36635
39,-0.01363,0.02687,0.36658
40,-0.01363,0.02687,0.36658
41,-0.01355,0.02681,0.36647
42,-0.01355,0.02681,0.36647
43,-0.01365,0.02699,0.3665
44,-0.01356,0.02693,0.36638
45,-0.01355,0.02681,0.36647
46,-0.01349,0.0268,0.36635
47,-0.01344,0.02691,0.36633
48,-0.01363,0.02687,0.36658
49,-0.01363,0.02687,0.36658
50,-0.01365,0.02699,0.3665
51,-0.01365,0.02699,0.3665
52,-0.01365,0.02699,0.3665
53,-0.01356,0.02693,0.36638
54,-0.01356,0.02693,0.36638
55,-0.01358,0.02695,0.36626
56,-0.01365,0.02695,0.36638
57,-0.01358,0.02699,0.36638
58,-0.01365,0.02699,0.3665
59,-0.01365,0.02699,0.3665
60,-0.01365,0.02699,0.3665
61,-0.01373,0.02688,0.36622
62,-0.01365,0.02699,0.3665
63,-0.01349,0.02706,0.36655
64,-0.01373,0.02688,0.36622
65,-0.01373,0.02688,0.36622
66,-0.01373,0.02688,0.36622
67,-0.01365,0.02695,0.36638
68,-0.01373,0.02688,0.36622
69,-0.01356,0.02707,0.36667
70,-0.01365,0.02695,0.36638
71,-0.01349,0.02706,0.36655
72,-0.01365,0.02695,0.36638
73,-0.01358,0.02695,0.36626
74,-0.01365,0.02695,0.36638
75,-0.01365,0.02695,0.36638
76,-0.01366,0.02707,0.3663
77,-0.01366,0.02707,0.3663
78,-0.01365,0.02695,0.36638
79,-0.01359,0.02707,0.36618
80,-0.01366,0.02707,0.3663
81,-0.01359,0.02707,0.36618
82,-0.01365,0.02695,0.36638
83,-0.01358,0.02695,0.36626
84,-0.01359,0.02707,0.36618
85,-0.01365,0.02695,0.36638
86,-0.01366,0.02707,0.3663
87,-0.01366,0.02707,0.3663
88,-0.01359,0.02707,0.36618
89,-0.01366,0.02707,0.3663
90,-0.01366,0.02707,0.3663
91,-0.01366,0.02707,0.3663
92,-0.01366,0.02707,0.3663
93,-0.01366,0.02707,0.3663
94,-0.01366,0.02707,0.3663
95,-0.01357,0.02719,0.36659
96,-0.01366,0.02707,0.3663
97,-0.01364,0.02707,0.3663
98,-0.01359,0.02718,0.3661
99,-0.01365,0.02719,0.36622
100,-0.01366,0.02707,0.3663
101,-0.01366,0.02707,0.3663
102,-0.01366,0.02707,0.3663
103,-0.01366,0.02707,0.3663
104,-0.01365,0.02719,0.36622
105,-0.01356,0.0273,0.36651
106,-0.01366,0.02707,0.3663
107,-0.01366,0.02707,0.3663
108,-0.01366,0.02707,0.3663
109,-0.01356,0.0273,0.36651
110,-0.01365,0.02719,0.36622
111,-0.01356,0.0273,0.36651
112,-0.01356,0.0273,0.36651
113,-0.01356,0.0273,0.36651
114,-0.01365,0.02719,0.36622
115,-0.01356,0.0273,0.36651
116,-0.01356,0.0273,0.36651
117,-0.01365,0.02719,0.36622
118,-0.01356,0.0273,0.36651
119,-0.01365,0.02719,0.36622
120,-0.01365,0.02719,0.36622
121,-0.01356,0.0273,0.36651
122,-0.01356,0.0273,0.36651
123,-0.01365,0.02719,0.36622
124,-0.01356,0.0273,0.36651
125,-0.01365,0.02719,0.36622
126,-0.01365,0.02719,0.36622
127,-0.01365,0.02719,0.36622
128,-0.01365,0.02719,0.36622
129,-0.01365,0.02719,0.36622
