,x,y,z
0,-0.0468,-0.01106,0.3684
1,-0.04681,-0.01093,0.36912
2,-0.0468,-0.01106,0.3684
3,-0.04681,-0.01093,0.36912
4,-0.04681,-0.01105,0.36929
5,-0.0468,-0.01106,0.3684
6,-0.04684,-0.01093,0.36882
7,-0.04683,-0.01094,0.36793
8,-0.04658,-0.01106,0.36766
9,-0.04658,-0.01095,0.36749
10,-0.04683,-0.01094,0.36793
11,-0.04667,-0.01086,0.3676
12,-0.0468,-0.01094,0.36822
13,-0.04658,-0.01095,0.36749
14,-0.04642,-0.01086,0.36716
15,-0.04658,-0.01095,0.36749
16,-0.04663,-0.01074,0.36792
17,-0.04685,-0.01074,0.36792
18,-0.04685,-0.01074,0.36792
19,-0.04669,-0.01066,0.3676
20,-0.04669,-0.01066,0.3676
21,-0.04685,-0.01074,0.36792
22,-0.04685,-0.01074,0.36792
23,-0.04685,-0.01074,0.36792
24,-0.04685,-0.01074,0.36792
25,-0.04685,-0.01074,0.36792
26,-0.04669,-0.01066,0.3676
27,-0.04685,-0.01074,0.36792
28,-0.04669,-0.01066,0.3676
29,-0.04669,-0.01066,0.3676
30,-0.04684,-0.01066,0.36813
31,-0.04684,-0.01066,0.36813
32,-0.04669,-0.01066,0.3676
33,-0.04669,-0.01066,0.3676
34,-0.04705,-0.01053,0.36889
35,-0.04705,-0.01053,0.36889
36,-0.04705,-0.01053,0.36889
37,-0.0469,-0.01053,0.36835
38,-0.04683,-0.01054,0.36814
39,-0.04705,-0.01053,0.36889
40,-0.04705,-0.01053,0.36889
41,-0.0469,-0.01053,0.36835
42,-0.04683,-0.01054,0.36814
43,-0.04705,-0.01053,0.36889
44,-0.04662,-0.01067,0.36738
45,-0.04705,-0.01042,0.36871
46,-0.04705,-0.01053,0.36889
47,-0.04705,-0.01042,0.36871
48,-0.04683,-0.01043,0.36797
49,-0.04683,-0.01054,0.36814
50,-0.04683,-0.01043,0.36797
51,-0.04668,-0.01043,0.36745
52,-0.04683,-0.01043,0.36797
53,-0.04683,-0.01054,0.36814
54,-0.04683,-0.01043,0.36797
55,-0.0466,-0.01043,0.36723
56,-0.04683,-0.01043,0.36797
57,-0.04683,-0.01043,0.36797
58,-0.04666,-0.01034,0.36765
59,-0.0466,-0.01043,0.36723
60,-0.04683,-0.01043,0.36797
61,-0.04683,-0.01043,0.36797
62,-0.04644,-0.01035,0.3669
63,-0.04683,-0.01043,0.36797
64,-0.04668,-0.01043,0.36745
65,-0.04679,-0.01031,0.36809
66,-0.0466,-0.01043,0.36723
67,-0.0466,-0.01032,0.36706
68,-0.04644,-0.01024,0.36674
69,-0.0466,-0.01032,0.36706
70,-0.0466,-0.01032,0.36706
71,-0.04682,-0.01031,0.3678
72,-0.04683,-0.01043,0.36797
73,-0.04682,-0.01031,0.3678
74,-0.0466,-0.01032,0.36706
75,-0.04682,-0.01031,0.3678
76,-0.04682,-0.01031,0.3678
77,-0.04682,-0.01031,0.3678
78,-0.04682,-0.01031,0.3678
79,-0.04682,-0.01031,0.3678
80,-0.04683,-0.01043,0.36797
81,-0.04682,-0.01044,0.36709
82,-0.04682,-0.01031,0.3678
83,-0.04682,-0.01031,0.3678
84,-0.04682,-0.01031,0.3678
85,-0.04682,-0.01031,0.3678
86,-0.04679,-0.01031,0.36809
87,-0.04682,-0.01031,0.3678
88,-0.04682,-0.01044,0.36709
89,-0.04682,-0.01031,0.3678
90,-0.04682,-0.01044,0.36709
91,-0.04679,-0.01031,0.36809
92,-0.04679,-0.01031,0.36809
93,-0.04682,-0.01031,0.3678
94,-0.04657,-0.01032,0.36736
95,-0.04679,-0.01031,0.36809
96,-0.04685,-0.01023,0.36777
97,-0.04682,-0.01031,0.3678
98,-0.04679,-0.01031,0.36809
99,-0.04679,-0.01031,0.36809
100,-0.04679,-0.01031,0.36809
101,-0.04682,-0.01031,0.3678
102,-0.04682,-0.01031,0.3678
103,-0.04685,-0.01023,0.36777
104,-0.04679,-0.01031,0.36809
105,-0.04685,-0.01023,0.36777
106,-0.04682,-0.01031,0.3678
107,-0.04685,-0.01023,0.36777
108,-0.04678,-0.01023,0.36831
109,-0.04685,-0.01023,0.36777
110,-0.04682,-0.01044,0.36709
111,-0.04685,-0.01023,0.36777
112,-0.04685,-0.01023,0.36777
113,-0.04685,-0.01023,0.36777
114,-0.04685,-0.01023,0.36777
115,-0.04685,-0.01023,0.36777
116,-0.04685,-0.01023,0.36777
117,-0.04685,-0.01023,0.36777
118,-0.04685,-0.01036,0.36707
119,-0.04684,-0.01027,0.36727
120,-0.04679,-0.01031,0.36809
121,-0.04685,-0.01023,0.36777
122,-0.04685,-0.01023,0.36777
123,-0.04684,-0.01027,0.36727
124,-0.04685,-0.01023,0.36777
125,-0.04685,-0.01023,0.36777
126,-0.04685,-0.01023,0.36777
127,-0.04684,-0.01015,0.36799
128,-0.04685,-0.01023,0.36777
129,-0.04685,-0.01023,0.36777
130,-0.04685,-0.01036,0.36707
131,-0.04685,-0.01023,0.36777
