,x,y,z
0,0.03489,0.1594,0.70771
1,0.03481,0.15905,0.70691
2,0.03489,0.1594,0.70771
3,0.03489,0.1594,0.70771
4,0.03489,0.1594,0.70771
5,0.03494,0.15884,0.70536
6,0.03488,0.15889,0.70468
7,0.03488,0.15889,0.70468
8,0.03494,0.15798,0.70177
9,0.03497,0.15828,0.70214
10,0.03488,0.15889,0.70468
11,0.03483,0.15946,0.70707
12,0.03492,0.15883,0.70444
13,0.03487,0.15976,0.70743
14,0.03497,0.15828,0.70214
15,0.03454,0.15752,0.69823
16,0.03449,0.15808,0.70059
17,0.03449,0.15808,0.70059
18,0.03449,0.15808,0.70059
19,0.03462,0.15787,0.69901
20,0.03449,0.15808,0.70059
21,0.03449,0.15808,0.70059
22,0.03462,0.15787,0.69901
23,0.03449,0.15808,0.70059
24,0.03462,0.15787,0.69901
25,0.03462,0.15787,0.69901
26,0.03462,0.15787,0.69901
27,0.03462,0.15787,0.69901
28,0.03494,0.15875,0.70183
29,0.03463,0.15897,0.70191
30,0.03498,0.15904,0.7022
31,0.03494,0.15875,0.70183
32,0.03492,0.15997,0.70514
33,0.03456,0.15792,0.69836
34,0.03438,0.16027,0.70642
35,0.03438,0.16027,0.70642
36,0.03438,0.16027,0.70642
37,0.03417,0.15911,0.70177
38,0.03417,0.15911,0.70177
39,0.03416,0.15997,0.70515
40,0.03438,0.16027,0.70642
41,0.03438,0.16027,0.70642
42,0.03417,0.15911,0.70177
43,0.03445,0.15938,0.70358
44,0.0341,0.16002,0.70466
45,0.03438,0.16027,0.70642
46,0.03445,0.15938,0.70358
47,0.03417,0.15911,0.70177
48,0.03438,0.16027,0.70642
49,0.03445,0.15938,0.70358
50,0.03417,0.15911,0.70177
51,0.0341,0.16002,0.70466
52,0.03417,0.15911,0.70177
53,0.03417,0.15911,0.70177
54,0.03417,0.15911,0.70177
55,0.03411,0.15915,0.70105
56,0.03445,0.15938,0.70358
57,0.03417,0.15911,0.70177
58,0.03417,0.15911,0.70177
59,0.03448,0.15967,0.70395
60,0.0341,0.16002,0.70466
61,0.03404,0.16004,0.70387
62,0.03417,0.15911,0.70177
63,0.03417,0.15911,0.70177
64,0.03448,0.15967,0.70395
65,0.03438,0.1594,0.70281
66,0.0342,0.15941,0.70214
67,0.03411,0.15915,0.70105
68,0.03438,0.1594,0.70281
69,0.03441,0.15971,0.70321
70,0.03411,0.15915,0.70105
71,0.03414,0.15945,0.70145
72,0.03414,0.15945,0.70145
73,0.03411,0.15915,0.70105
74,0.03414,0.15945,0.70145
75,0.03441,0.15971,0.70321
76,0.03414,0.15945,0.70145
77,0.03409,0.16002,0.70381
78,0.03436,0.16028,0.70558
79,0.03441,0.15971,0.70321
80,0.03438,0.1594,0.70281
81,0.0345,0.16009,0.70411
82,0.03441,0.15971,0.70321
83,0.03403,0.15885,0.69967
84,0.03409,0.16002,0.70381
85,0.03441,0.15971,0.70321
86,0.03441,0.15971,0.70321
87,0.03441,0.15971,0.70321
88,0.03445,0.16015,0.70365
89,0.03436,0.15976,0.7027
90,0.0345,0.16009,0.70411
91,0.03436,0.16028,0.70558
92,0.0345,0.16009,0.70411
93,0.03436,0.16028,0.70558
94,0.0345,0.16009,0.70411
95,0.0345,0.16009,0.70411
96,0.0345,0.16009,0.70411
97,0.03445,0.16015,0.70365
98,0.03445,0.16015,0.70365
99,0.03409,0.15951,0.70097
100,0.0345,0.16009,0.70411
101,0.0345,0.16009,0.70411
102,0.0345,0.16009,0.70411
103,0.03417,0.15988,0.70183
104,0.0345,0.16009,0.70411
105,0.03417,0.15988,0.70183
106,0.03445,0.16015,0.70365
107,0.03379,0.15905,0.69837
108,0.0345,0.16009,0.70411
109,0.03417,0.15988,0.70183
110,0.03417,0.15988,0.70183
111,0.03436,0.15976,0.7027
112,0.03445,0.16015,0.70365
113,0.03445,0.16015,0.70365
114,0.03406,0.1593,0.70014
115,0.03445,0.16015,0.70365
116,0.03417,0.15988,0.70183
117,0.03417,0.15988,0.70183
118,0.03417,0.15988,0.70183
119,0.03445,0.16015,0.70365
120,0.03445,0.16015,0.70365
121,0.03445,0.16015,0.70365
122,0.03445,0.16015,0.70365
123,0.03448,0.16044,0.70402
124,0.03406,0.1593,0.70014
125,0.03445,0.16015,0.70365
126,0.03445,0.16015,0.70365
127,0.03417,0.15988,0.70183
128,0.03445,0.16015,0.70365
129,0.03445,0.16015,0.70365
130,0.03445,0.16015,0.70365
131,0.03406,0.1593,0.70014
132,0.03445,0.16015,0.70365
133,0.03445,0.16015,0.70365
134,0.03406,0.1593,0.70014
135,0.03445,0.16015,0.70365
136,0.03406,0.1593,0.70014
137,0.03445,0.16015,0.70365
138,0.03445,0.16015,0.70365
139,0.03448,0.16044,0.70402
140,0.03445,0.16015,0.70365
141,0.03445,0.16015,0.70365
142,0.03445,0.16015,0.70365
143,0.03445,0.16015,0.70365
144,0.03445,0.16015,0.70365
145,0.03448,0.16044,0.70402
146,0.03417,0.15988,0.70183
147,0.0344,0.16072,0.70602
148,0.03406,0.1593,0.70014
149,0.03417,0.15988,0.70183
150,0.03406,0.1593,0.70014
151,0.0344,0.16072,0.70602
152,0.03379,0.15905,0.69837
153,0.03417,0.15988,0.70183
154,0.03417,0.15988,0.70183
155,0.03445,0.16015,0.70365
156,0.03383,0.15934,0.69874
157,0.03445,0.16015,0.70365
158,0.03445,0.16015,0.70365
159,0.03448,0.16044,0.70402
160,0.03443,0.16101,0.70635
