,pitch,yaw,roll
0,-25.579726291063366,-5.546134920656238,-3.0350221611958443
1,-23.922897604612217,-4.103712937056147,-3.1491331639868823
2,-27.177864284630033,-5.888956330399616,-2.5530254740191065
3,-20.922302476606973,-5.908577117457736,-2.3912783860551214
4,-17.949703773006206,-3.9289502970354575,-3.4345361769618226
5,-17.563527375703472,-3.1168183697387017,-3.445374542989428
6,-17.601549855071113,-1.882563154238129,-3.676578753722122
7,-16.03893546704421,-3.28694497738923,-3.3904170366738526
8,-15.295781734577332,-3.0808591334938376,-2.573016121318664
9,-7.983324989031189,1.6781694626424706,-4.004393047722816
10,-7.248804230219747,1.296567594181922,-3.989491956231915
11,-8.516882716248745,1.9473187084687402,-4.2452748716558535
12,-8.029306768101861,1.0184539264912256,-3.9538003610987817
13,-8.918887955469557,1.7025886605672322,-4.001145153272149
14,-10.244690332858795,2.308733473963504,-3.434789627776739
15,-9.582578703978584,-3.3643559051502154,-3.0714874910256307
16,-9.26316349461598,-4.836982507781457,-4.220225124136479
17,-9.6657469989903,-5.39559221749251,-3.805220629687916
18,-11.053013038798753,-4.381368789036566,-4.1553912520055185
19,-10.637707683875732,-3.559354037003361,-4.627268647775942
20,-12.572868464452142,-2.594071383721807,-4.712479945592012
21,-11.936000707060003,-2.025092998279259,-4.961799619674512
22,-11.861296052996806,-2.1188432740396457,-4.9775212503848385
23,-11.326250419270906,-2.9932503677390123,-4.730421266871141
24,-12.538163141019993,-2.9015645184432133,-4.931565052001836
25,-11.478863262573242,-2.46918808030666,-4.893536148960085
26,-11.27973327938696,-2.7921757910944764,-4.915402350382619
27,-10.590184552000665,-2.989594763925089,-4.942229377303426
28,-11.10170760787912,-3.2292202950495725,-4.805020399197166
29,-10.969918146308231,-2.436139339817224,-4.817765449329386
30,-11.836101253625543,-3.2353762306129705,-4.963763683725998
31,-11.11442915081713,-2.8706529658835924,-4.975591917622993
32,-11.637335253951875,-2.272764743755598,-5.0619016405662185
33,-11.024516867724543,-2.9254788608158013,-5.187948876052309
34,-11.610946028185026,-3.200560301454502,-5.209242077545716
35,-11.321878489389121,-2.853526311913023,-5.112223742788522
36,-11.245954186250145,-3.5045546584887117,-5.109025816963821
37,-11.139198356417268,-3.0002581747807326,-5.214690579179011
38,-11.139198356417268,-3.0002581747807326,-5.214690579179011
39,-11.947267952793283,-2.567305262752653,-5.047791615081688
40,-11.84540414049448,-3.4878200930323104,-5.137307170699218
41,-12.015653025790499,-3.5174997429914057,-5.08564759189227
42,-11.44083857679135,-2.5573452298238633,-5.32632009041858
43,-11.203269381421563,-3.5397452923846546,-5.11762922028981
44,-12.376754640338874,-2.880997715094728,-5.14538196987487
45,-12.038690508412941,-3.372295423839781,-5.037700451884696
46,-11.976076877245589,-2.6170168697143867,-5.042285579640871
47,-11.54315396666135,-3.0645363297979005,-5.225557297071168
